Serial Number,WF1661142
Sample ID,00025
Start Time,2023-06-14 12:20:27 UTC
Duration,0:03:54
Total Volume (l),1.06
Distance (m),24
Peak Pressure (psi),11.9
Avg Flow (l/min),0.3
Avg Rate (mL/m),59.4
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-14 12:20:27,0,0.00,-0.25,0.00,0.00,0.12,47.200025,-60.154537,81.6,8.6
2023-06-14 12:20:29,2,0.00,0.40,0.00,0.00,0.11,47.200010,-60.154504,81.1,8.6
2023-06-14 12:20:31,4,0.00,0.26,0.01,1.53,0.11,47.200001,-60.154484,80.7,6.7
2023-06-14 12:20:33,6,0.00,2.09,0.02,3.20,0.11,47.199992,-60.154465,80.4,6.7
2023-06-14 12:20:35,8,0.00,3.50,0.01,1.48,0.11,47.199990,-60.154460,80.3,6.7
2023-06-14 12:20:37,10,0.00,4.08,0.00,0.00,0.10,47.199988,-60.154455,80.0,6.7
2023-06-14 12:20:39,12,0.00,4.42,0.00,0.00,0.10,47.199985,-60.154450,79.7,6.7
2023-06-14 12:20:41,14,0.00,4.72,0.00,0.00,0.11,47.199984,-60.154447,79.5,12.3
2023-06-14 12:20:43,16,0.00,5.04,0.00,0.00,0.09,47.199979,-60.154442,79.0,12.3
2023-06-14 12:20:45,18,0.00,5.32,0.00,0.00,0.09,47.199976,-60.154439,78.5,12.3
2023-06-14 12:20:47,20,0.00,5.12,0.00,0.00,0.08,47.199973,-60.154436,78.2,12.3
2023-06-14 12:20:49,22,0.00,8.50,0.00,0.00,0.09,47.199968,-60.154434,77.9,12.3
2023-06-14 12:20:51,24,0.01,9.91,0.14,25.84,0.09,47.199965,-60.154431,77.6,12.3
2023-06-14 12:20:53,26,0.03,10.41,0.47,85.01,0.08,47.199965,-60.154431,77.6,12.3
