Serial Number,WF1661142
Sample ID,00033
Start Time,2023-06-15 12:49:47 UTC
Duration,0:19:05
Total Volume (l),8.18
Distance (m),27
Peak Pressure (psi),12.3
Avg Flow (l/min),0.4
Avg Rate (mL/m),322.9
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-15 12:49:47,0,0.00,-0.69,0.00,0.00,0.02,47.201627,-60.159357,40.2,250.0
2023-06-15 12:49:49,2,0.00,0.45,0.00,0.00,0.02,47.201627,-60.159356,39.9,250.0
2023-06-15 12:49:51,4,0.02,1.46,0.43,370.37,0.02,47.201628,-60.159356,39.7,250.0
2023-06-15 12:49:53,6,0.04,0.67,0.42,363.64,0.02,47.201629,-60.159357,39.4,250.0
2023-06-15 12:49:55,8,0.05,1.26,0.42,375.34,0.02,47.201630,-60.159357,39.2,250.0
2023-06-15 12:49:57,10,0.06,3.46,0.39,362.12,0.02,47.201630,-60.159357,38.9,250.0
2023-06-15 12:49:59,12,0.08,4.33,0.46,415.54,0.02,47.201630,-60.159357,38.7,250.0
2023-06-15 12:50:01,14,0.08,5.36,0.25,225.23,0.02,47.201631,-60.159357,38.4,250.0
2023-06-15 12:50:03,16,0.09,5.86,0.13,118.72,0.02,47.201631,-60.159357,38.2,250.0
2023-06-15 12:50:05,18,0.09,5.59,0.04,35.56,0.02,47.201631,-60.159357,38.1,250.0
2023-06-15 12:50:07,20,0.09,5.44,0.02,19.44,0.02,47.201631,-60.159357,38.0,250.0
2023-06-15 12:50:09,22,0.09,6.98,0.01,10.42,0.02,47.201630,-60.159356,38.2,250.0
2023-06-15 12:50:11,24,0.10,11.15,0.24,244.65,0.02,47.201629,-60.159355,38.3,250.0
2023-06-15 12:50:13,26,0.12,11.42,0.63,534.35,0.02,47.201627,-60.159354,38.5,250.0
2023-06-15 12:50:15,28,0.15,11.25,0.75,628.14,0.02,47.201626,-60.159354,38.7,250.0
2023-06-15 12:50:17,30,0.17,3.64,0.63,557.03,0.02,47.201625,-60.159353,38.9,250.0
2023-06-15 12:50:19,32,0.19,6.63,0.54,434.78,0.02,47.201624,-60.159353,39.1,250.0
2023-06-15 12:50:21,34,0.20,5.34,0.51,418.72,0.02,47.201623,-60.159352,39.3,250.0
2023-06-15 12:50:23,36,0.22,5.56,0.51,433.67,0.02,47.201623,-60.159352,39.5,250.0
2023-06-15 12:50:25,38,0.24,5.94,0.50,395.88,0.02,47.201622,-60.159351,39.9,250.0
2023-06-15 12:50:27,40,0.25,5.53,0.50,415.63,0.02,47.201621,-60.159350,40.1,250.0
2023-06-15 12:50:29,42,0.27,5.71,0.49,375.48,0.02,47.201621,-60.159350,40.2,250.0
2023-06-15 12:50:31,44,0.29,5.51,0.50,345.78,0.02,47.201621,-60.159349,40.3,250.0
2023-06-15 12:50:33,46,0.30,5.74,0.50,368.73,0.02,47.201621,-60.159349,40.2,250.0
2023-06-15 12:50:35,48,0.32,5.38,0.50,367.11,0.02,47.201621,-60.159349,40.2,250.0
2023-06-15 12:50:37,50,0.34,6.17,0.50,373.69,0.02,47.201621,-60.159348,40.1,250.0
2023-06-15 12:50:39,52,0.35,5.75,0.50,384.02,0.02,47.201622,-60.159347,39.9,250.0
2023-06-15 12:50:41,54,0.37,5.75,0.50,380.52,0.02,47.201623,-60.159346,39.7,250.0
2023-06-15 12:50:43,56,0.39,5.54,0.50,379.65,0.02,47.201623,-60.159346,39.6,250.0
2023-06-15 12:50:45,58,0.40,6.20,0.50,410.51,0.02,47.201623,-60.159346,39.5,250.0
2023-06-15 12:50:47,60,0.42,6.01,0.50,398.72,0.02,47.201623,-60.159346,39.5,250.0
2023-06-15 12:50:49,62,0.44,6.21,0.50,388.50,0.02,47.201623,-60.159345,39.5,250.0
2023-06-15 12:50:51,64,0.45,5.74,0.50,457.88,0.02,47.201623,-60.159346,39.4,250.0
2023-06-15 12:50:53,66,0.47,5.70,0.51,526.32,0.02,47.201623,-60.159346,39.5,250.0
2023-06-15 12:50:55,68,0.49,6.43,0.50,542.89,0.02,47.201622,-60.159347,39.5,250.0
2023-06-15 12:50:57,70,0.50,5.74,0.50,465.55,0.02,47.201620,-60.159347,39.6,250.0
2023-06-15 12:50:59,72,0.52,6.13,0.50,480.31,0.02,47.201620,-60.159348,39.5,250.0
2023-06-15 12:51:01,74,0.54,6.13,0.50,469.48,0.02,47.201620,-60.159348,39.5,250.0
2023-06-15 12:51:03,76,0.55,5.94,0.50,457.88,0.02,47.201620,-60.159348,39.6,250.0
2023-06-15 12:51:05,78,0.57,6.30,0.50,449.24,0.02,47.201620,-60.159347,39.6,250.0
2023-06-15 12:51:07,80,0.59,6.43,0.50,445.63,0.02,47.201620,-60.159347,39.7,250.0
2023-06-15 12:51:09,82,0.60,6.78,0.49,470.70,0.02,47.201620,-60.159346,39.8,250.0
2023-06-15 12:51:11,84,0.62,6.88,0.50,448.03,0.02,47.201620,-60.159345,39.9,250.0
2023-06-15 12:51:13,86,0.64,7.36,0.50,462.96,0.02,47.201620,-60.159344,39.9,250.0
2023-06-15 12:51:15,88,0.66,7.22,0.50,452.90,0.02,47.201621,-60.159343,40.0,250.0
2023-06-15 12:51:17,90,0.67,7.10,0.50,493.10,0.02,47.201621,-60.159343,40.1,250.0
2023-06-15 12:51:19,92,0.69,7.24,0.50,499.00,0.02,47.201621,-60.159343,40.1,250.0
2023-06-15 12:51:21,94,0.71,7.32,0.50,491.64,0.02,47.201621,-60.159342,40.1,250.0
2023-06-15 12:51:23,96,0.72,7.24,0.50,477.55,0.02,47.201621,-60.159342,40.1,250.0
2023-06-15 12:51:25,98,0.74,7.31,0.50,466.85,0.02,47.201621,-60.159342,40.0,250.0
2023-06-15 12:51:27,100,0.75,7.16,0.50,413.56,0.02,47.201621,-60.159343,39.9,250.0
2023-06-15 12:51:29,102,0.77,7.21,0.50,403.55,0.02,47.201621,-60.159347,39.9,250.0
2023-06-15 12:51:31,104,0.79,7.54,0.50,413.56,0.02,47.201620,-60.159347,39.8,250.0
2023-06-15 12:51:33,106,0.80,7.59,0.50,408.50,0.02,47.201619,-60.159348,39.7,250.0
2023-06-15 12:51:35,108,0.82,7.37,0.50,410.51,0.02,47.201619,-60.159347,39.6,250.0
2023-06-15 12:51:37,110,0.84,7.51,0.50,371.20,0.02,47.201620,-60.159349,39.6,250.0
2023-06-15 12:51:39,112,0.86,7.52,0.50,397.77,0.02,47.201620,-60.159349,39.6,250.0
2023-06-15 12:51:41,114,0.87,7.43,0.50,396.83,0.02,47.201621,-60.159350,39.5,250.0
2023-06-15 12:51:43,116,0.89,7.48,0.50,408.50,0.02,47.201623,-60.159349,39.5,250.0
2023-06-15 12:51:45,118,0.90,7.52,0.50,417.71,0.02,47.201624,-60.159348,39.5,250.0
2023-06-15 12:51:47,120,0.92,7.51,0.50,487.33,0.02,47.201626,-60.159348,39.4,250.0
2023-06-15 12:51:49,122,0.94,7.65,0.50,578.70,0.01,47.201627,-60.159348,39.3,250.0
2023-06-15 12:51:51,124,0.95,7.66,0.50,612.75,0.01,47.201629,-60.159348,39.3,250.0
2023-06-15 12:51:53,126,0.97,7.77,0.50,599.52,0.01,47.201632,-60.159348,39.1,250.0
2023-06-15 12:51:55,128,0.99,7.69,0.50,606.06,0.01,47.201633,-60.159348,38.9,250.0
2023-06-15 12:51:57,130,1.00,7.78,0.50,801.28,0.01,47.201635,-60.159347,38.6,250.0
2023-06-15 12:51:59,132,1.02,7.78,0.50,821.02,0.01,47.201636,-60.159347,38.4,250.0
2023-06-15 12:52:01,134,1.04,7.93,0.50,872.60,0.01,47.201636,-60.159347,38.2,250.0
2023-06-15 12:52:03,136,1.05,7.90,0.50,877.19,0.01,47.201636,-60.159346,38.2,250.0
2023-06-15 12:52:05,138,1.07,7.83,0.50,886.52,0.01,47.201635,-60.159346,38.2,250.0
2023-06-15 12:52:07,140,1.09,7.81,0.50,868.06,0.01,47.201634,-60.159346,38.2,250.0
2023-06-15 12:52:09,142,1.11,7.82,0.50,813.01,0.01,47.201633,-60.159346,38.3,250.0
2023-06-15 12:52:11,144,1.12,7.85,0.50,750.75,0.01,47.201632,-60.159346,38.2,250.0
2023-06-15 12:52:13,146,1.14,7.88,0.50,761.04,0.01,47.201630,-60.159346,38.4,250.0
2023-06-15 12:52:15,148,1.16,7.92,0.50,761.04,0.01,47.201629,-60.159346,38.4,250.0
2023-06-15 12:52:17,150,1.17,8.04,0.50,734.21,0.01,47.201628,-60.159346,38.5,250.0
2023-06-15 12:52:19,152,1.19,7.98,0.50,740.74,0.01,47.201627,-60.159345,38.5,250.0
2023-06-15 12:52:21,154,1.20,8.07,0.50,688.71,0.01,47.201627,-60.159344,38.4,250.0
2023-06-15 12:52:23,156,1.22,8.11,0.50,697.35,0.01,47.201626,-60.159344,38.3,250.0
2023-06-15 12:52:25,158,1.24,8.03,0.50,664.01,0.01,47.201627,-60.159343,38.2,250.0
2023-06-15 12:52:27,160,1.25,8.06,0.50,653.59,0.01,47.201628,-60.159343,38.0,250.0
2023-06-15 12:52:29,162,1.27,8.11,0.50,621.89,0.01,47.201628,-60.159343,37.8,250.0
2023-06-15 12:52:31,164,1.29,8.21,0.50,624.22,0.01,47.201629,-60.159343,37.7,250.0
2023-06-15 12:52:33,166,1.30,8.15,0.50,595.24,0.01,47.201630,-60.159343,37.6,250.0
2023-06-15 12:52:35,168,1.32,8.24,0.50,564.97,0.01,47.201630,-60.159344,37.5,250.0
2023-06-15 12:52:37,170,1.34,8.39,0.50,557.41,0.01,47.201631,-60.159344,37.5,250.0
2023-06-15 12:52:39,172,1.35,8.37,0.50,516.00,0.02,47.201632,-60.159344,37.3,250.0
2023-06-15 12:52:41,174,1.37,8.35,0.50,496.03,0.02,47.201633,-60.159345,37.2,250.0
2023-06-15 12:52:43,176,1.39,8.44,0.50,461.68,0.02,47.201635,-60.159344,37.0,250.0
2023-06-15 12:52:45,178,1.40,8.39,0.50,476.19,0.02,47.201635,-60.159344,37.0,250.0
2023-06-15 12:52:47,180,1.42,8.49,0.50,491.64,0.02,47.201635,-60.159343,36.9,250.0
2023-06-15 12:52:49,182,1.44,8.21,0.51,487.11,0.02,47.201636,-60.159344,36.9,250.0
2023-06-15 12:52:51,184,1.46,7.95,0.51,461.96,0.02,47.201636,-60.159344,37.2,250.0
2023-06-15 12:52:53,186,1.47,7.90,0.50,455.37,0.02,47.201635,-60.159345,37.4,250.0
2023-06-15 12:52:55,188,1.49,7.46,0.50,455.37,0.02,47.201635,-60.159346,37.7,250.0
2023-06-15 12:52:57,190,1.51,7.59,0.50,468.16,0.02,47.201634,-60.159346,37.9,250.0
2023-06-15 12:52:59,192,1.52,7.67,0.50,460.41,0.02,47.201633,-60.159347,38.2,250.0
2023-06-15 12:53:01,194,1.54,7.63,0.50,494.56,0.02,47.201631,-60.159347,38.5,250.0
2023-06-15 12:53:03,196,1.55,7.66,0.49,532.03,0.02,47.201629,-60.159347,38.8,250.0
2023-06-15 12:53:05,198,1.57,8.08,0.51,568.56,0.01,47.201628,-60.159348,39.1,250.0
2023-06-15 12:53:07,200,1.59,7.92,0.50,553.71,0.02,47.201627,-60.159348,39.2,250.0
2023-06-15 12:53:09,202,1.61,8.14,0.50,532.48,0.02,47.201626,-60.159348,39.4,250.0
2023-06-15 12:53:11,204,1.62,7.89,0.50,527.43,0.02,47.201624,-60.159348,39.6,250.0
2023-06-15 12:53:13,206,1.64,7.82,0.50,519.21,0.02,47.201622,-60.159348,40.0,250.0
2023-06-15 12:53:15,208,1.65,8.14,0.50,509.68,0.02,47.201620,-60.159349,40.3,250.0
2023-06-15 12:53:17,210,1.67,8.30,0.50,512.82,0.02,47.201619,-60.159349,40.4,250.0
2023-06-15 12:53:19,212,1.69,8.10,0.51,561.06,0.02,47.201618,-60.159348,40.4,250.0
2023-06-15 12:53:21,214,1.71,8.10,0.50,548.25,0.02,47.201618,-60.159348,40.4,250.0
2023-06-15 12:53:23,216,1.72,8.13,0.51,557.38,0.02,47.201618,-60.159348,40.4,250.0
2023-06-15 12:53:25,218,1.74,8.01,0.50,493.10,0.02,47.201618,-60.159349,40.5,250.0
2023-06-15 12:53:27,220,1.76,7.87,0.50,499.00,0.02,47.201617,-60.159349,40.6,250.0
2023-06-15 12:53:29,222,1.77,8.01,0.50,534.19,0.02,47.201617,-60.159349,40.6,250.0
2023-06-15 12:53:31,224,1.79,8.21,0.49,565.17,0.01,47.201618,-60.159348,40.5,250.0
2023-06-15 12:53:33,226,1.81,8.25,0.51,578.23,0.01,47.201621,-60.159347,40.2,250.0
2023-06-15 12:53:35,228,1.82,8.23,0.51,596.49,0.01,47.201622,-60.159347,39.8,250.0
2023-06-15 12:53:37,230,1.84,8.51,0.49,497.97,0.02,47.201624,-60.159347,39.5,250.0
2023-06-15 12:53:39,232,1.86,8.42,0.51,531.25,0.02,47.201625,-60.159346,39.2,250.0
2023-06-15 12:53:41,234,1.87,8.28,0.50,512.82,0.02,47.201627,-60.159346,39.0,250.0
2023-06-15 12:53:43,236,1.89,8.53,0.51,507.46,0.02,47.201628,-60.159344,38.7,250.0
2023-06-15 12:53:45,238,1.91,8.41,0.49,497.97,0.02,47.201630,-60.159344,38.2,250.0
2023-06-15 12:53:47,240,1.92,8.29,0.50,478.93,0.02,47.201631,-60.159345,38.0,250.0
2023-06-15 12:53:49,242,1.94,8.34,0.50,437.45,0.02,47.201631,-60.159347,37.9,250.0
2023-06-15 12:53:51,244,1.95,8.43,0.49,395.48,0.02,47.201630,-60.159349,38.1,250.0
2023-06-15 12:53:53,246,1.97,8.38,0.50,402.58,0.02,47.201630,-60.159351,38.2,250.0
2023-06-15 12:53:55,248,1.99,8.40,0.49,394.52,0.02,47.201629,-60.159352,38.1,250.0
2023-06-15 12:53:57,250,2.00,8.48,0.50,431.78,0.02,47.201628,-60.159353,38.1,250.0
2023-06-15 12:53:59,252,2.02,8.39,0.50,421.94,0.02,47.201628,-60.159354,38.1,250.0
