Serial Number,WF1661142
Sample ID,00018
Start Time,2023-06-13 12:11:48 UTC
Duration,0:03:24
Total Volume (l),1.31
Distance (m),5
Peak Pressure (psi),12.1
Avg Flow (l/min),0.4
Avg Rate (mL/m),314.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-13 12:11:48,0,0.00,0.34,0.00,0.00,0.02,47.200209,-60.160050,47.6,2.9
2023-06-13 12:11:50,2,0.00,0.61,0.00,0.00,0.02,47.200209,-60.160051,47.8,2.9
2023-06-13 12:11:52,4,0.00,3.14,0.00,0.00,0.02,47.200208,-60.160051,48.0,2.9
2023-06-13 12:11:54,6,0.00,5.35,0.00,0.00,0.02,47.200207,-60.160050,48.3,2.9
2023-06-13 12:11:56,8,0.01,7.83,0.21,151.19,0.02,47.200207,-60.160049,48.5,2.9
2023-06-13 12:11:58,10,0.03,9.18,0.46,361.64,0.02,47.200206,-60.160047,48.6,2.9
2023-06-13 12:12:00,12,0.05,6.73,0.53,408.01,0.02,47.200206,-60.160045,48.7,2.9
2023-06-13 12:12:02,14,0.07,6.21,0.51,448.55,0.02,47.200206,-60.160044,48.8,2.9
2023-06-13 12:12:04,16,0.08,6.10,0.50,474.83,0.02,47.200206,-60.160044,48.8,2.9
2023-06-13 12:12:06,18,0.10,6.06,0.51,477.53,0.02,47.200207,-60.160046,48.9,2.9
2023-06-13 12:12:08,20,0.12,6.39,0.49,454.97,0.02,47.200208,-60.160047,49.0,2.9
2023-06-13 12:12:10,22,0.13,6.40,0.50,469.48,0.02,47.200208,-60.160048,48.5,2.9
2023-06-13 12:12:12,24,0.15,6.56,0.50,477.55,0.02,47.200208,-60.160049,48.4,2.9
2023-06-13 12:12:14,26,0.16,6.80,0.50,493.10,0.02,47.200209,-60.160048,48.4,2.9
2023-06-13 12:12:16,28,0.18,6.92,0.50,544.66,0.02,47.200208,-60.160046,48.3,2.9
2023-06-13 12:12:18,30,0.20,7.03,0.50,522.47,0.02,47.200207,-60.160045,48.1,2.9
2023-06-13 12:12:20,32,0.21,7.16,0.50,546.45,0.02,47.200205,-60.160043,47.9,2.9
2023-06-13 12:12:22,34,0.23,7.19,0.50,539.37,0.02,47.200202,-60.160042,47.7,2.9
2023-06-13 12:12:24,36,0.25,7.40,0.50,534.19,0.02,47.200200,-60.160040,47.5,2.9
2023-06-13 12:12:26,38,0.26,7.47,0.50,530.79,0.02,47.200196,-60.160039,47.2,2.9
2023-06-13 12:12:28,40,0.28,7.65,0.50,570.78,0.01,47.200195,-60.160038,47.0,2.9
2023-06-13 12:12:30,42,0.30,7.83,0.50,542.89,0.02,47.200193,-60.160038,46.8,2.9
2023-06-13 12:12:32,44,0.31,7.88,0.50,509.68,0.02,47.200190,-60.160037,46.5,2.9
2023-06-13 12:12:34,46,0.33,8.03,0.50,472.14,0.02,47.200183,-60.160033,45.8,2.9
2023-06-13 12:12:36,48,0.35,8.21,0.50,461.68,0.02,47.200181,-60.160032,45.7,2.9
2023-06-13 12:12:38,50,0.36,8.35,0.50,454.13,0.02,47.200179,-60.160030,45.7,2.9
2023-06-13 12:12:40,52,0.38,8.46,0.50,425.17,0.02,47.200175,-60.160027,45.6,2.9
2023-06-13 12:12:42,54,0.40,8.60,0.50,438.60,0.02,47.200173,-60.160026,45.8,2.9
2023-06-13 12:12:44,56,0.41,8.73,0.50,432.90,0.02,47.200172,-60.160025,46.1,2.9
2023-06-13 12:12:46,58,0.43,8.89,0.50,457.88,0.02,47.200173,-60.160026,46.5,2.9
2023-06-13 12:12:48,60,0.45,9.04,0.50,469.48,0.02,47.200174,-60.160028,46.9,2.9
2023-06-13 12:12:50,62,0.46,9.23,0.50,548.25,0.02,47.200175,-60.160029,47.3,2.9
2023-06-13 12:12:52,64,0.48,9.36,0.49,523.50,0.02,47.200176,-60.160030,47.5,2.9
2023-06-13 12:12:54,66,0.50,9.64,0.49,516.88,0.02,47.200178,-60.160030,47.9,2.9
2023-06-13 12:12:56,68,0.51,9.95,0.49,489.02,0.02,47.200179,-60.160030,48.1,2.9
2023-06-13 12:12:58,70,0.53,10.31,0.50,500.50,0.02,47.200180,-60.160031,48.3,2.9
2023-06-13 12:13:00,72,0.55,10.52,0.49,420.96,0.02,47.200181,-60.160032,48.3,2.9
2023-06-13 12:13:02,74,0.56,10.63,0.49,388.89,0.02,47.200183,-60.160032,48.4,2.9
2023-06-13 12:13:04,76,0.58,10.71,0.49,366.22,0.02,47.200185,-60.160033,48.4,2.9
2023-06-13 12:13:06,78,0.60,10.96,0.49,291.67,0.03,47.200187,-60.160035,48.6,2.9
2023-06-13 12:13:08,80,0.61,11.25,0.49,243.78,0.03,47.200190,-60.160037,48.8,2.9
2023-06-13 12:13:10,82,0.63,11.41,0.50,228.62,0.04,47.200192,-60.160040,49.0,2.9
2023-06-13 12:13:12,84,0.64,11.44,0.49,226.54,0.04,47.200193,-60.160041,49.1,2.9
2023-06-13 12:13:14,86,0.66,11.63,0.49,216.91,0.04,47.200194,-60.160044,49.3,2.9
2023-06-13 12:13:16,88,0.68,11.75,0.48,197.04,0.04,47.200195,-60.160045,49.6,2.9
2023-06-13 12:13:18,90,0.69,11.85,0.47,184.53,0.04,47.200197,-60.160047,49.8,2.9
2023-06-13 12:13:20,92,0.71,11.96,0.46,190.48,0.04,47.200199,-60.160049,50.0,2.9
2023-06-13 12:13:22,94,0.72,12.08,0.43,172.28,0.04,47.200203,-60.160050,50.2,2.9
2023-06-13 12:13:24,96,0.74,12.02,0.44,174.60,0.04,47.200205,-60.160051,50.5,2.9
2023-06-13 12:13:26,98,0.75,12.01,0.44,180.85,0.04,47.200208,-60.160050,50.5,2.9
2023-06-13 12:13:28,100,0.76,11.97,0.44,198.74,0.04,47.200209,-60.160050,50.5,2.9
2023-06-13 12:13:30,102,0.78,11.97,0.43,206.24,0.03,47.200211,-60.160049,50.5,2.9
2023-06-13 12:13:32,104,0.79,11.92,0.43,208.03,0.03,47.200212,-60.160045,50.2,2.9
2023-06-13 12:13:34,106,0.81,12.07,0.43,205.64,0.03,47.200214,-60.160041,50.0,2.9
2023-06-13 12:13:36,108,0.82,12.13,0.43,222.22,0.03,47.200215,-60.160035,49.7,2.9
2023-06-13 12:13:38,110,0.83,12.02,0.40,210.97,0.03,47.200214,-60.160033,49.4,2.9
2023-06-13 12:13:40,112,0.85,11.94,0.38,211.11,0.03,47.200212,-60.160031,49.2,2.9
2023-06-13 12:13:42,114,0.86,12.01,0.38,227.41,0.03,47.200209,-60.160027,48.8,2.9
2023-06-13 12:13:44,116,0.87,12.03,0.38,232.42,0.03,47.200204,-60.160024,48.4,2.9
2023-06-13 12:13:46,118,0.88,12.06,0.38,263.89,0.02,47.200200,-60.160021,48.1,2.9
2023-06-13 12:13:48,120,0.90,12.00,0.36,255.32,0.02,47.200198,-60.160018,47.8,2.9
2023-06-13 12:13:50,122,0.91,12.01,0.35,255.85,0.02,47.200196,-60.160017,47.7,2.9
2023-06-13 12:13:52,124,0.92,12.02,0.35,255.29,0.02,47.200193,-60.160016,47.6,2.9
2023-06-13 12:13:54,126,0.93,11.97,0.34,313.94,0.02,47.200192,-60.160016,47.5,2.9
2023-06-13 12:13:56,128,0.94,11.94,0.32,332.29,0.02,47.200191,-60.160016,47.6,2.9
2023-06-13 12:13:58,130,0.95,11.97,0.32,386.47,0.01,47.200191,-60.160017,47.6,2.9
2023-06-13 12:14:00,132,0.96,12.07,0.32,321.29,0.02,47.200192,-60.160018,47.8,2.9
2023-06-13 12:14:02,134,0.97,12.13,0.32,310.98,0.02,47.200194,-60.160019,48.1,2.9
2023-06-13 12:14:04,136,0.98,12.01,0.30,310.56,0.02,47.200194,-60.160021,48.3,2.9
2023-06-13 12:14:06,138,0.99,11.93,0.29,291.16,0.02,47.200194,-60.160022,48.6,2.9
2023-06-13 12:14:08,140,1.00,11.94,0.30,274.73,0.02,47.200194,-60.160024,49.0,2.9
2023-06-13 12:14:10,142,1.01,11.95,0.30,253.81,0.02,47.200194,-60.160025,49.2,2.9
2023-06-13 12:14:12,144,1.02,11.97,0.29,238.10,0.02,47.200195,-60.160026,49.3,2.9
2023-06-13 12:14:14,146,1.03,12.06,0.28,223.29,0.02,47.200195,-60.160026,49.5,2.9
2023-06-13 12:14:16,148,1.04,12.08,0.28,207.41,0.02,47.200196,-60.160027,49.6,2.9
2023-06-13 12:14:18,150,1.05,12.05,0.26,200.62,0.02,47.200197,-60.160027,49.7,2.9
2023-06-13 12:14:20,152,1.06,11.98,0.25,196.54,0.02,47.200195,-60.160027,49.9,2.9
2023-06-13 12:14:22,154,1.07,11.96,0.25,197.01,0.02,47.200195,-60.160027,50.0,2.9
2023-06-13 12:14:24,156,1.07,11.99,0.25,138.43,0.03,47.200195,-60.160027,50.1,2.9
2023-06-13 12:14:26,158,1.08,12.09,0.25,135.28,0.03,47.200196,-60.160029,50.3,2.9
2023-06-13 12:14:28,160,1.09,12.02,0.24,136.05,0.03,47.200198,-60.160032,50.4,2.9
2023-06-13 12:14:30,162,1.10,11.98,0.21,125.45,0.03,47.200199,-60.160034,50.4,2.9
2023-06-13 12:14:32,164,1.10,11.95,0.21,130.60,0.03,47.200200,-60.160034,50.3,2.9
2023-06-13 12:14:34,166,1.11,11.98,0.21,130.11,0.03,47.200200,-60.160034,50.1,2.9
2023-06-13 12:14:36,168,1.12,12.02,0.21,132.08,0.03,47.200200,-60.160035,50.0,2.9
2023-06-13 12:14:38,170,1.12,12.02,0.21,125.00,0.03,47.200201,-60.160036,50.0,2.9
2023-06-13 12:14:40,172,1.13,11.99,0.19,124.67,0.03,47.200201,-60.160035,50.1,2.9
2023-06-13 12:14:42,174,1.14,11.97,0.18,115.83,0.03,47.200201,-60.160035,50.2,2.9
2023-06-13 12:14:44,176,1.14,11.99,0.18,166.20,0.02,47.200200,-60.160035,49.9,2.9
2023-06-13 12:14:46,178,1.15,11.96,0.19,181.99,0.02,47.200198,-60.160033,49.8,2.9
2023-06-13 12:14:48,180,1.16,11.93,0.20,189.39,0.02,47.200197,-60.160033,49.5,2.9
2023-06-13 12:14:50,182,1.16,11.97,0.22,196.60,0.02,47.200195,-60.160033,49.3,2.9
2023-06-13 12:14:52,184,1.17,11.93,0.22,198.20,0.02,47.200193,-60.160034,49.0,2.9
2023-06-13 12:14:54,186,1.18,12.06,0.21,196.63,0.02,47.200193,-60.160035,48.9,2.9
2023-06-13 12:14:56,188,1.18,12.05,0.19,183.04,0.02,47.200194,-60.160037,48.9,2.9
2023-06-13 12:14:58,190,1.19,12.02,0.19,170.25,0.02,47.200194,-60.160038,48.9,2.9
2023-06-13 12:15:00,192,1.20,12.02,0.19,167.55,0.02,47.200196,-60.160038,49.2,2.9
2023-06-13 12:15:02,194,1.20,10.19,0.17,159.18,0.02,47.200197,-60.160037,49.7,2.9
2023-06-13 12:15:04,196,1.22,7.69,0.44,455.49,0.02,47.200199,-60.160036,50.1,2.9
2023-06-13 12:15:06,198,1.26,4.86,0.86,939.89,0.02,47.200202,-60.160037,50.7,2.9
2023-06-13 12:15:08,200,1.28,2.90,0.69,845.59,0.01,47.200206,-60.160038,51.1,2.9
2023-06-13 12:15:10,202,1.29,2.72,0.51,677.29,0.01,47.200209,-60.160038,51.5,2.9
2023-06-13 12:15:12,204,1.31,2.39,0.52,637.25,0.01,47.200211,-60.160039,51.8,2.9
