Serial Number,WF1661142
Sample ID,00035
Start Time,2023-06-15 14:04:04 UTC
Duration,0:03:18
Total Volume (l),0.87
Distance (m),14
Peak Pressure (psi),12.2
Avg Flow (l/min),0.3
Avg Rate (mL/m),66.5
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-15 14:04:04,0,0.00,0.72,0.00,0.00,0.05,47.197906,-60.163984,11.6,6.1
2023-06-15 14:04:06,2,0.03,0.31,0.67,212.90,0.05,47.197908,-60.163985,11.6,6.1
2023-06-15 14:04:08,4,0.05,0.46,0.49,156.00,0.05,47.197909,-60.163987,11.4,6.1
2023-06-15 14:04:10,6,0.06,2.13,0.38,125.16,0.05,47.197909,-60.163987,11.4,6.1
2023-06-15 14:04:12,8,0.06,4.53,0.24,81.30,0.05,47.197908,-60.163986,11.7,6.1
2023-06-15 14:04:14,10,0.07,5.61,0.12,40.65,0.05,47.197908,-60.163986,11.6,6.1
2023-06-15 14:04:16,12,0.07,5.65,0.05,18.40,0.05,47.197909,-60.163988,11.1,6.1
2023-06-15 14:04:18,14,0.07,5.80,0.02,8.47,0.04,47.197909,-60.163990,10.7,6.1
2023-06-15 14:04:20,16,0.07,5.62,0.01,4.12,0.04,47.197909,-60.163991,10.1,6.1
2023-06-15 14:04:22,18,0.07,5.50,0.00,0.00,0.04,47.197908,-60.163991,9.7,6.1
2023-06-15 14:04:24,20,0.07,5.33,0.00,0.00,0.04,47.197908,-60.163991,9.6,6.1
2023-06-15 14:04:26,22,0.07,9.97,0.01,3.81,0.04,47.197910,-60.163992,9.5,6.1
2023-06-15 14:04:28,24,0.09,10.89,0.47,187.18,0.04,47.197910,-60.163990,9.9,6.1
2023-06-15 14:04:30,26,0.11,11.26,0.61,224.43,0.05,47.197910,-60.163994,9.6,6.1
2023-06-15 14:04:32,28,0.14,10.65,0.69,230.92,0.05,47.197910,-60.163997,9.2,6.1
2023-06-15 14:04:34,30,0.16,8.22,0.56,193.24,0.05,47.197909,-60.164000,8.8,6.1
2023-06-15 14:04:36,32,0.17,9.85,0.57,186.82,0.05,47.197909,-60.164001,8.5,6.1
2023-06-15 14:04:38,34,0.19,7.05,0.54,180.00,0.05,47.197908,-60.164001,8.6,6.1
2023-06-15 14:04:40,36,0.21,8.68,0.52,180.37,0.05,47.197907,-60.164001,8.8,6.1
2023-06-15 14:04:42,38,0.23,7.59,0.51,182.60,0.05,47.197907,-60.164001,8.5,6.1
2023-06-15 14:04:44,40,0.24,8.16,0.50,163.72,0.05,47.197908,-60.164000,8.5,6.1
2023-06-15 14:04:46,42,0.26,8.11,0.51,159.62,0.05,47.197910,-60.164001,8.4,10.3
2023-06-15 14:04:48,44,0.28,8.30,0.50,138.54,0.06,47.197910,-60.164001,8.5,10.3
2023-06-15 14:04:50,46,0.29,8.53,0.50,133.87,0.06,47.197909,-60.163998,9.2,10.3
2023-06-15 14:04:52,48,0.31,8.48,0.50,137.63,0.06,47.197910,-60.164000,9.5,10.3
2023-06-15 14:04:54,50,0.33,8.70,0.50,140.53,0.06,47.197910,-60.164002,10.2,10.3
2023-06-15 14:04:56,52,0.34,8.90,0.50,142.45,0.06,47.197908,-60.164002,11.7,10.3
2023-06-15 14:04:58,54,0.36,9.13,0.50,131.96,0.06,47.197910,-60.164001,11.6,10.3
2023-06-15 14:05:00,56,0.38,9.43,0.50,129.50,0.06,47.197911,-60.164001,10.9,10.3
2023-06-15 14:05:02,58,0.39,9.62,0.49,125.93,0.06,47.197915,-60.163997,11.5,10.3
2023-06-15 14:05:04,60,0.41,9.93,0.50,142.33,0.06,47.197915,-60.163997,11.1,10.3
2023-06-15 14:05:06,62,0.43,10.11,0.50,149.34,0.06,47.197915,-60.163998,10.8,6.2
2023-06-15 14:05:08,64,0.44,10.34,0.50,160.26,0.05,47.197915,-60.164000,10.3,6.2
2023-06-15 14:05:10,66,0.46,10.56,0.49,171.93,0.05,47.197914,-60.163999,10.6,6.2
2023-06-15 14:05:12,68,0.48,10.82,0.49,173.39,0.05,47.197913,-60.164000,10.2,6.2
2023-06-15 14:05:14,70,0.49,11.08,0.49,152.51,0.05,47.197912,-60.164007,8.9,6.2
2023-06-15 14:05:16,72,0.51,11.31,0.49,141.54,0.06,47.197910,-60.164015,7.3,6.2
2023-06-15 14:05:18,74,0.52,11.56,0.48,129.87,0.06,47.197911,-60.164021,5.8,6.2
2023-06-15 14:05:20,76,0.54,11.72,0.45,96.84,0.08,47.197911,-60.164026,4.7,6.2
2023-06-15 14:05:22,78,0.55,11.97,0.44,84.93,0.09,47.197912,-60.164028,4.2,6.2
2023-06-15 14:05:24,80,0.57,11.94,0.42,69.65,0.10,47.197913,-60.164031,3.3,10.4
2023-06-15 14:05:26,82,0.58,12.00,0.41,60.18,0.11,47.197914,-60.164036,2.2,10.4
2023-06-15 14:05:28,84,0.59,12.05,0.41,54.41,0.13,47.197915,-60.164041,1.5,10.4
2023-06-15 14:05:30,86,0.61,12.03,0.39,46.21,0.14,47.197914,-60.164038,2.2,10.4
2023-06-15 14:05:32,88,0.62,12.01,0.38,42.32,0.15,47.197913,-60.164037,2.5,10.4
2023-06-15 14:05:34,90,0.63,11.99,0.37,41.28,0.15,47.197913,-60.164035,3.0,6.2
2023-06-15 14:05:36,92,0.64,12.00,0.35,39.26,0.15,47.197913,-60.164035,2.8,6.2
2023-06-15 14:05:38,94,0.65,12.04,0.34,39.30,0.14,47.197913,-60.164038,2.1,6.2
2023-06-15 14:05:40,96,0.66,12.04,0.32,40.22,0.13,47.197914,-60.164040,2.0,6.2
2023-06-15 14:05:42,98,0.67,12.02,0.31,39.01,0.13,47.197916,-60.164042,1.6,6.2
2023-06-15 14:05:44,100,0.68,11.99,0.30,39.48,0.13,47.197917,-60.164041,2.1,6.2
2023-06-15 14:05:46,102,0.69,12.00,0.29,41.17,0.12,47.197918,-60.164044,1.2,6.2
2023-06-15 14:05:48,104,0.70,12.05,0.28,42.77,0.11,47.197919,-60.164044,1.0,6.2
2023-06-15 14:05:50,106,0.71,12.00,0.27,43.21,0.10,47.197920,-60.164046,0.4,6.2
