Serial Number,WF1661142
Sample ID,00014
Start Time,2023-06-09 16:31:02 UTC
Duration,0:10:48
Total Volume (l),5.4
Distance (m),53
Peak Pressure (psi),3.8
Avg Flow (l/min),0.5
Avg Rate (mL/m),120.9
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-09 16:31:02,0,0.00,0.14,0.00,0.00,0.07,45.906633,-64.370185,20.4,3.2
2023-06-09 16:31:04,2,0.00,2.50,0.14,29.41,0.08,45.906632,-64.370182,20.2,3.2
2023-06-09 16:31:06,4,0.03,3.81,0.49,108.67,0.07,45.906632,-64.370181,20.4,2.5
2023-06-09 16:31:08,6,0.04,2.90,0.39,90.22,0.07,45.906633,-64.370180,20.7,2.5
2023-06-09 16:31:10,8,0.06,1.39,0.52,124.25,0.07,45.906633,-64.370180,21.0,2.5
2023-06-09 16:31:12,10,0.08,2.24,0.46,110.31,0.07,45.906634,-64.370181,21.6,2.5
2023-06-09 16:31:14,12,0.09,1.66,0.52,132.82,0.07,45.906634,-64.370182,22.1,2.5
2023-06-09 16:31:16,14,0.11,2.00,0.49,119.22,0.07,45.906633,-64.370182,22.5,2.5
2023-06-09 16:31:18,16,0.13,1.63,0.51,125.18,0.07,45.906634,-64.370183,23.0,2.5
2023-06-09 16:31:20,18,0.14,2.17,0.50,123.37,0.07,45.906635,-64.370184,23.5,2.5
2023-06-09 16:31:22,20,0.16,1.77,0.50,122.10,0.05,45.906636,-64.370184,24.0,2.5
2023-06-09 16:31:24,22,0.18,2.07,0.50,167.17,0.05,45.906635,-64.370185,24.4,2.5
2023-06-09 16:31:26,24,0.19,2.03,0.50,183.55,0.04,45.906634,-64.370187,24.6,2.5
2023-06-09 16:31:28,26,0.21,1.69,0.50,192.01,0.04,45.906634,-64.370188,24.7,2.5
2023-06-09 16:31:30,28,0.23,2.05,0.50,179.21,0.05,45.906634,-64.370188,24.7,2.5
2023-06-09 16:31:32,30,0.24,1.68,0.50,174.16,0.05,45.906635,-64.370189,24.8,2.5
2023-06-09 16:31:34,32,0.26,2.04,0.50,181.75,0.05,45.906636,-64.370190,24.8,2.5
2023-06-09 16:31:36,34,0.28,1.57,0.50,204.25,0.04,45.906636,-64.370190,24.7,2.6
2023-06-09 16:31:38,36,0.29,2.00,0.50,200.56,0.04,45.906635,-64.370190,24.5,2.6
2023-06-09 16:31:40,38,0.31,1.73,0.50,207.81,0.04,45.906636,-64.370189,24.5,2.6
2023-06-09 16:31:42,40,0.33,1.25,0.52,211.12,0.04,45.906635,-64.370189,24.3,2.6
2023-06-09 16:31:44,42,0.34,1.70,0.50,224.32,0.04,45.906636,-64.370188,24.2,2.6
2023-06-09 16:31:46,44,0.36,1.57,0.50,234.41,0.04,45.906636,-64.370187,24.1,2.6
2023-06-09 16:31:48,46,0.38,1.37,0.50,233.75,0.04,45.906636,-64.370186,23.8,2.6
2023-06-09 16:31:50,48,0.39,1.59,0.50,225.23,0.04,45.906635,-64.370185,23.5,2.6
2023-06-09 16:31:52,50,0.41,1.62,0.50,192.68,0.04,45.906634,-64.370183,23.2,2.6
2023-06-09 16:31:54,52,0.43,1.51,0.50,180.18,0.05,45.906635,-64.370182,23.3,2.6
2023-06-09 16:31:56,54,0.44,1.71,0.50,176.18,0.05,45.906635,-64.370182,23.1,2.5
2023-06-09 16:31:58,56,0.46,1.85,0.50,169.03,0.05,45.906633,-64.370180,22.7,2.5
2023-06-09 16:32:00,58,0.48,1.47,0.50,153.89,0.05,45.906633,-64.370178,22.5,2.5
2023-06-09 16:32:02,60,0.49,2.27,0.49,158.73,0.05,45.906633,-64.370176,22.1,2.5
2023-06-09 16:32:04,62,0.51,1.92,0.50,156.64,0.06,45.906634,-64.370176,22.1,2.5
2023-06-09 16:32:06,64,0.53,1.84,0.50,141.24,0.06,45.906635,-64.370176,22.0,2.5
2023-06-09 16:32:08,66,0.54,1.88,0.50,133.55,0.06,45.906635,-64.370176,21.5,2.5
2023-06-09 16:32:10,68,0.56,1.80,0.50,137.97,0.06,45.906637,-64.370176,21.3,2.5
2023-06-09 16:32:12,70,0.58,1.59,0.50,160.26,0.05,45.906639,-64.370176,21.2,2.5
2023-06-09 16:32:14,72,0.59,1.54,0.50,162.60,0.05,45.906640,-64.370176,21.2,2.5
2023-06-09 16:32:16,74,0.61,1.40,0.50,166.83,0.05,45.906641,-64.370177,21.2,2.7
2023-06-09 16:32:18,76,0.63,1.98,0.50,179.79,0.04,45.906643,-64.370179,21.2,2.7
2023-06-09 16:32:20,78,0.64,1.92,0.50,196.77,0.04,45.906647,-64.370180,21.5,2.7
2023-06-09 16:32:22,80,0.66,2.00,0.50,183.35,0.05,45.906650,-64.370181,21.5,2.7
2023-06-09 16:32:24,82,0.68,1.89,0.50,194.93,0.04,45.906651,-64.370183,21.6,2.7
2023-06-09 16:32:26,84,0.69,1.85,0.50,216.17,0.04,45.906652,-64.370185,21.5,2.8
2023-06-09 16:32:28,86,0.71,1.47,0.50,205.00,0.04,45.906653,-64.370187,21.6,2.8
2023-06-09 16:32:30,88,0.73,1.63,0.50,194.70,0.04,45.906655,-64.370189,21.7,2.8
2023-06-09 16:32:32,90,0.74,1.90,0.50,194.93,0.04,45.906655,-64.370191,21.6,2.8
2023-06-09 16:32:34,92,0.76,2.29,0.47,202.94,0.04,45.906655,-64.370192,21.6,2.8
2023-06-09 16:32:36,94,0.78,1.71,0.51,219.92,0.04,45.906655,-64.370193,21.6,2.7
2023-06-09 16:32:38,96,0.79,2.27,0.49,201.15,0.04,45.906656,-64.370195,21.7,2.7
2023-06-09 16:32:40,98,0.81,1.61,0.50,218.15,0.03,45.906655,-64.370196,21.6,2.7
2023-06-09 16:32:42,100,0.83,1.95,0.50,248.76,0.03,45.906656,-64.370198,21.8,2.7
2023-06-09 16:32:44,102,0.84,1.75,0.50,262.47,0.03,45.906656,-64.370200,21.8,2.7
2023-06-09 16:32:46,104,0.86,1.51,0.50,263.71,0.03,45.906656,-64.370201,21.9,2.5
2023-06-09 16:32:48,106,0.88,1.91,0.50,258.80,0.03,45.906657,-64.370201,22.0,2.5
2023-06-09 16:32:50,108,0.89,1.97,0.50,271.89,0.03,45.906657,-64.370202,22.1,2.5
2023-06-09 16:32:52,110,0.91,1.96,0.50,275.48,0.03,45.906656,-64.370203,22.3,2.5
2023-06-09 16:32:54,112,0.93,1.78,0.50,266.67,0.03,45.906656,-64.370203,22.5,2.5
2023-06-09 16:32:56,114,0.94,1.62,0.50,254.45,0.03,45.906656,-64.370203,22.4,2.8
2023-06-09 16:32:58,116,0.96,1.92,0.50,263.71,0.03,45.906657,-64.370204,22.4,2.8
2023-06-09 16:33:00,118,0.98,1.52,0.50,247.28,0.03,45.906657,-64.370204,22.4,2.8
2023-06-09 16:33:02,120,0.99,1.47,0.50,231.16,0.04,45.906655,-64.370206,22.4,2.8
2023-06-09 16:33:04,122,1.01,1.54,0.50,231.48,0.04,45.906653,-64.370207,22.4,2.8
2023-06-09 16:33:06,124,1.03,1.93,0.50,200.80,0.05,45.906651,-64.370207,22.3,2.5
2023-06-09 16:33:08,126,1.04,1.77,0.50,201.29,0.05,45.906648,-64.370208,22.1,2.5
2023-06-09 16:33:10,128,1.06,1.50,0.50,184.57,0.05,45.906646,-64.370207,21.9,2.5
2023-06-09 16:33:12,130,1.08,1.84,0.50,174.34,0.05,45.906644,-64.370207,21.8,2.5
2023-06-09 16:33:14,132,1.09,1.90,0.50,173.25,0.05,45.906643,-64.370207,21.9,2.5
2023-06-09 16:33:16,134,1.11,1.81,0.50,172.00,0.05,45.906641,-64.370207,22.0,2.5
2023-06-09 16:33:18,136,1.13,1.57,0.50,163.24,0.05,45.906640,-64.370207,22.0,2.5
2023-06-09 16:33:20,138,1.14,1.53,0.50,158.58,0.05,45.906639,-64.370207,22.2,2.5
2023-06-09 16:33:22,140,1.16,1.80,0.50,161.03,0.05,45.906639,-64.370208,22.2,2.5
2023-06-09 16:33:24,142,1.18,1.99,0.50,148.28,0.05,45.906637,-64.370207,22.2,2.5
2023-06-09 16:33:26,144,1.19,2.04,0.50,157.68,0.05,45.906636,-64.370207,22.1,3.0
2023-06-09 16:33:28,146,1.21,1.62,0.50,166.50,0.05,45.906634,-64.370207,22.0,3.0
2023-06-09 16:33:30,148,1.23,1.77,0.50,186.43,0.04,45.906631,-64.370207,21.9,3.0
2023-06-09 16:33:32,150,1.24,1.75,0.50,190.48,0.04,45.906628,-64.370207,21.7,3.0
2023-06-09 16:33:34,152,1.26,2.30,0.49,189.26,0.05,45.906626,-64.370207,21.7,3.0
2023-06-09 16:33:36,154,1.28,1.95,0.51,174.90,0.05,45.906625,-64.370208,21.6,3.0
2023-06-09 16:33:38,156,1.29,1.96,0.50,167.84,0.05,45.906625,-64.370209,21.8,3.0
