Serial Number,WF1661142
Sample ID,00037
Start Time,2023-06-19 14:55:23 UTC
Duration,0:22:29
Total Volume (l),9.97
Distance (m),75
Peak Pressure (psi),4.5
Avg Flow (l/min),0.5
Avg Rate (mL/m),157.0
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-19 14:55:23,0,0.00,-0.14,0.00,0.00,0.10,45.906582,-64.370229,18.2,5.7
2023-06-19 14:55:25,2,0.00,1.88,0.00,0.00,0.10,45.906584,-64.370226,18.5,5.7
2023-06-19 14:55:27,4,0.00,3.56,0.00,0.00,0.10,45.906587,-64.370217,18.3,5.7
2023-06-19 14:55:29,6,0.00,3.86,0.00,0.00,0.07,45.906591,-64.370210,18.1,5.7
2023-06-19 14:55:31,8,0.00,4.54,0.15,31.73,0.08,45.906593,-64.370209,18.3,5.7
2023-06-19 14:55:33,10,0.03,4.49,0.54,114.36,0.08,45.906595,-64.370208,18.6,5.7
2023-06-19 14:55:35,12,0.05,4.17,0.59,126.64,0.08,45.906597,-64.370209,18.7,5.1
2023-06-19 14:55:37,14,0.07,3.73,0.64,139.34,0.08,45.906599,-64.370210,18.8,5.1
2023-06-19 14:55:39,16,0.09,3.39,0.56,127.16,0.07,45.906599,-64.370210,19.0,5.1
2023-06-19 14:55:41,18,0.11,2.39,0.65,159.67,0.07,45.906600,-64.370209,19.2,5.1
2023-06-19 14:55:43,20,0.13,2.42,0.53,126.73,0.07,45.906602,-64.370210,19.4,5.1
2023-06-19 14:55:45,22,0.15,2.52,0.52,121.55,0.07,45.906604,-64.370210,19.6,5.1
2023-06-19 14:55:47,24,0.16,2.22,0.52,131.91,0.06,45.906606,-64.370209,19.8,5.1
2023-06-19 14:55:49,26,0.18,2.26,0.52,133.03,0.06,45.906608,-64.370210,19.8,5.1
2023-06-19 14:55:51,28,0.19,2.74,0.48,136.52,0.06,45.906610,-64.370212,20.0,5.1
2023-06-19 14:55:53,30,0.22,1.60,0.55,147.26,0.06,45.906612,-64.370214,20.0,5.1
2023-06-19 14:55:55,32,0.23,2.61,0.49,129.53,0.06,45.906613,-64.370211,20.5,5.1
2023-06-19 14:55:57,34,0.25,2.22,0.54,144.46,0.06,45.906614,-64.370207,21.4,5.1
2023-06-19 14:55:59,36,0.26,2.63,0.45,127.44,0.06,45.906614,-64.370202,22.0,5.1
2023-06-19 14:56:01,38,0.28,2.35,0.54,172.91,0.05,45.906614,-64.370199,22.3,5.1
2023-06-19 14:56:03,40,0.30,2.24,0.50,179.79,0.04,45.906614,-64.370195,22.8,5.1
2023-06-19 14:56:05,42,0.32,2.25,0.52,206.10,0.04,45.906614,-64.370192,23.5,5.1
2023-06-19 14:56:07,44,0.33,2.78,0.49,162.84,0.05,45.906614,-64.370189,24.0,5.1
2023-06-19 14:56:09,46,0.35,2.34,0.52,159.90,0.05,45.906613,-64.370192,24.3,5.1
2023-06-19 14:56:11,48,0.37,2.75,0.51,165.69,0.05,45.906614,-64.370194,24.2,5.1
2023-06-19 14:56:13,50,0.38,2.39,0.52,206.84,0.04,45.906614,-64.370196,24.1,5.1
2023-06-19 14:56:15,52,0.40,2.41,0.51,199.76,0.04,45.906613,-64.370195,24.7,5.3
2023-06-19 14:56:17,54,0.42,1.62,0.54,212.77,0.04,45.906613,-64.370194,25.1,5.3
2023-06-19 14:56:19,56,0.43,2.13,0.50,194.70,0.04,45.906613,-64.370195,25.7,5.3
2023-06-19 14:56:21,58,0.45,1.55,0.52,177.96,0.05,45.906613,-64.370194,25.9,5.3
2023-06-19 14:56:23,60,0.47,2.05,0.50,157.98,0.05,45.906615,-64.370195,26.1,5.3
2023-06-19 14:56:25,62,0.49,1.64,0.51,156.68,0.05,45.906617,-64.370195,26.2,5.3
2023-06-19 14:56:27,64,0.50,1.64,0.50,182.35,0.05,45.906617,-64.370196,26.3,5.3
2023-06-19 14:56:29,66,0.52,1.67,0.50,200.80,0.04,45.906617,-64.370195,26.4,5.3
2023-06-19 14:56:31,68,0.53,2.09,0.50,193.57,0.04,45.906616,-64.370197,26.4,5.3
2023-06-19 14:56:33,70,0.55,1.66,0.50,165.51,0.05,45.906616,-64.370197,26.4,5.3
2023-06-19 14:56:35,72,0.57,1.80,0.51,144.19,0.06,45.906616,-64.370198,26.3,7.0
2023-06-19 14:56:37,74,0.58,1.95,0.50,136.39,0.06,45.906616,-64.370199,26.2,7.0
2023-06-19 14:56:39,76,0.60,1.66,0.50,136.28,0.06,45.906617,-64.370199,26.4,7.0
2023-06-19 14:56:41,78,0.62,1.56,0.50,111.78,0.07,45.906617,-64.370198,26.6,7.0
2023-06-19 14:56:43,80,0.64,1.58,0.50,113.61,0.07,45.906616,-64.370198,26.5,7.0
2023-06-19 14:56:45,82,0.65,1.49,0.50,111.11,0.07,45.906616,-64.370198,26.4,7.0
2023-06-19 14:56:47,84,0.67,1.77,0.50,111.63,0.07,45.906617,-64.370198,26.3,7.0
2023-06-19 14:56:49,86,0.69,1.68,0.50,111.48,0.07,45.906617,-64.370198,26.1,7.0
2023-06-19 14:56:51,88,0.70,1.77,0.49,92.49,0.09,45.906618,-64.370199,25.8,7.0
2023-06-19 14:56:53,90,0.72,1.65,0.50,95.90,0.09,45.906619,-64.370198,25.6,7.0
2023-06-19 14:56:55,92,0.74,1.63,0.50,105.95,0.08,45.906620,-64.370200,25.3,7.0
2023-06-19 14:56:57,94,0.75,1.61,0.50,108.86,0.08,45.906620,-64.370199,24.7,7.0
2023-06-19 14:56:59,96,0.77,1.71,0.50,109.15,0.08,45.906622,-64.370206,24.0,7.0
2023-06-19 14:57:01,98,0.79,1.81,0.50,141.72,0.06,45.906625,-64.370213,22.9,7.0
2023-06-19 14:57:03,100,0.80,1.80,0.50,144.05,0.06,45.906627,-64.370215,22.5,7.0
2023-06-19 14:57:05,102,0.82,1.69,0.50,141.84,0.06,45.906628,-64.370218,21.6,7.0
2023-06-19 14:57:07,104,0.84,2.01,0.49,136.68,0.06,45.906630,-64.370219,21.1,7.0
2023-06-19 14:57:09,106,0.85,1.69,0.51,143.82,0.06,45.906632,-64.370218,20.9,7.0
2023-06-19 14:57:11,108,0.87,1.95,0.49,186.24,0.04,45.906634,-64.370216,21.0,7.0
2023-06-19 14:57:13,110,0.89,1.77,0.50,199.60,0.04,45.906634,-64.370214,21.2,7.0
2023-06-19 14:57:15,112,0.90,2.00,0.49,180.08,0.05,45.906636,-64.370212,20.8,7.0
2023-06-19 14:57:17,114,0.92,1.68,0.51,171.54,0.05,45.906637,-64.370209,20.8,7.0
2023-06-19 14:57:19,116,0.94,1.92,0.50,167.84,0.05,45.906637,-64.370209,20.3,7.0
2023-06-19 14:57:21,118,0.95,1.83,0.50,162.13,0.05,45.906636,-64.370207,20.5,7.0
2023-06-19 14:57:23,120,0.97,1.67,0.50,160.88,0.05,45.906637,-64.370204,20.4,7.0
2023-06-19 14:57:25,122,0.99,1.71,0.50,161.66,0.05,45.906638,-64.370199,21.0,6.6
2023-06-19 14:57:27,124,1.00,1.66,0.50,164.69,0.05,45.906642,-64.370191,21.7,6.6
2023-06-19 14:57:29,126,1.02,1.63,0.50,162.60,0.05,45.906643,-64.370183,22.8,6.6
2023-06-19 14:57:31,128,1.04,1.63,0.50,160.26,0.05,45.906642,-64.370173,23.8,6.6
2023-06-19 14:57:33,130,1.05,1.76,0.50,172.53,0.05,45.906642,-64.370166,24.8,6.6
2023-06-19 14:57:35,132,1.07,1.80,0.50,187.90,0.04,45.906643,-64.370159,25.5,4.8
2023-06-19 14:57:37,134,1.09,1.69,0.50,193.12,0.04,45.906642,-64.370154,26.2,4.8
2023-06-19 14:57:39,136,1.10,1.80,0.50,186.64,0.04,45.906642,-64.370149,26.9,4.8
2023-06-19 14:57:41,138,1.12,1.78,0.50,198.41,0.04,45.906641,-64.370147,27.1,4.8
2023-06-19 14:57:43,140,1.14,1.79,0.50,195.39,0.04,45.906639,-64.370143,27.6,4.8
2023-06-19 14:57:45,142,1.15,1.96,0.49,182.70,0.04,45.906638,-64.370141,27.5,4.6
2023-06-19 14:57:47,144,1.17,1.80,0.50,185.80,0.04,45.906637,-64.370139,27.5,4.6
2023-06-19 14:57:49,146,1.19,1.54,0.50,184.77,0.05,45.906637,-64.370137,27.6,4.6
2023-06-19 14:57:51,148,1.20,2.11,0.49,173.94,0.05,45.906637,-64.370134,28.0,4.6
2023-06-19 14:57:53,150,1.22,1.60,0.51,174.36,0.05,45.906636,-64.370132,28.3,4.6
2023-06-19 14:57:55,152,1.24,1.89,0.50,169.38,0.05,45.906636,-64.370130,28.5,4.6
2023-06-19 14:57:57,154,1.25,1.82,0.50,172.53,0.05,45.906636,-64.370128,28.6,4.6
2023-06-19 14:57:59,156,1.27,1.63,0.50,175.44,0.05,45.906635,-64.370126,28.9,4.6
2023-06-19 14:58:01,158,1.29,1.67,0.50,166.67,0.05,45.906635,-64.370125,28.6,4.6
2023-06-19 14:58:03,160,1.30,1.70,0.50,148.68,0.06,45.906633,-64.370124,28.6,4.6
2023-06-19 14:58:05,162,1.32,1.58,0.50,150.29,0.06,45.906632,-64.370123,28.1,4.1
2023-06-19 14:58:07,164,1.34,1.44,0.50,137.17,0.06,45.906632,-64.370123,27.7,4.1
2023-06-19 14:58:09,166,1.35,1.66,0.49,135.32,0.06,45.906631,-64.370123,27.4,4.1
2023-06-19 14:58:11,168,1.37,1.77,0.50,140.77,0.06,45.906631,-64.370124,27.0,4.1
2023-06-19 14:58:13,170,1.39,1.76,0.50,134.19,0.06,45.906629,-64.370124,26.7,4.1
2023-06-19 14:58:15,172,1.40,1.94,0.50,128.60,0.06,45.906627,-64.370124,26.4,4.1
2023-06-19 14:58:17,174,1.42,1.60,0.50,125.98,0.07,45.906626,-64.370125,26.1,4.1
2023-06-19 14:58:19,176,1.44,1.59,0.50,129.60,0.06,45.906625,-64.370124,26.2,4.1
2023-06-19 14:58:21,178,1.45,1.64,0.50,135.39,0.06,45.906626,-64.370124,26.1,4.1
2023-06-19 14:58:23,180,1.47,1.74,0.50,164.20,0.05,45.906626,-64.370127,25.8,4.1
2023-06-19 14:58:25,182,1.49,1.58,0.50,171.12,0.05,45.906626,-64.370128,25.5,4.1
2023-06-19 14:58:27,184,1.50,1.53,0.50,173.61,0.05,45.906626,-64.370130,25.2,4.1
2023-06-19 14:58:29,186,1.52,1.90,0.50,172.71,0.05,45.906624,-64.370129,25.1,4.1
2023-06-19 14:58:31,188,1.54,1.84,0.50,179.60,0.05,45.906624,-64.370130,24.8,4.1
