Serial Number,WF1661142
Sample ID,00010
Start Time,2023-05-03 16:51:11 UTC
Duration,0:03:06
Total Volume (l),0.86
Distance (m),9
Peak Pressure (psi),12.6
Avg Flow (l/min),0.3
Avg Rate (mL/m),140.5
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-05-03 16:51:11,0,0.00,-0.20,0.00,0.00,0.06,45.794107,-64.259532,15.4,2.6
2023-05-03 16:51:13,2,0.00,3.24,0.09,23.87,0.06,45.794102,-64.259536,15.3,9.5
2023-05-03 16:51:15,4,0.00,6.55,0.02,4.81,0.07,45.794097,-64.259538,15.2,9.5
2023-05-03 16:51:17,6,0.00,7.35,0.01,2.40,0.07,45.794091,-64.259538,14.8,9.5
2023-05-03 16:51:19,8,0.00,7.35,0.00,0.00,0.07,45.794090,-64.259535,15.2,9.5
2023-05-03 16:51:21,10,0.00,7.35,0.00,0.00,0.08,45.794092,-64.259538,15.4,9.5
2023-05-03 16:51:23,12,0.00,2.16,0.00,0.00,0.08,45.794092,-64.259539,15.4,9.5
2023-05-03 16:51:25,14,0.01,2.20,0.05,10.19,0.08,45.794100,-64.259546,15.6,9.5
2023-05-03 16:51:27,16,0.01,5.39,0.02,4.20,0.08,45.794104,-64.259545,16.1,9.5
2023-05-03 16:51:29,18,0.01,5.48,0.00,0.00,0.07,45.794106,-64.259546,16.1,9.5
2023-05-03 16:51:31,20,0.01,5.77,0.00,0.00,0.06,45.794106,-64.259544,16.2,9.5
2023-05-03 16:51:33,22,0.01,6.83,0.00,0.00,0.07,45.794113,-64.259531,18.6,9.5
2023-05-03 16:51:35,24,0.01,6.88,0.00,0.00,0.07,45.794118,-64.259525,20.0,9.5
2023-05-03 16:51:37,26,0.01,7.08,0.00,0.00,0.07,45.794121,-64.259533,19.3,9.5
2023-05-03 16:51:39,28,0.01,7.22,0.00,0.00,0.06,45.794123,-64.259543,18.2,9.5
2023-05-03 16:51:41,30,0.01,7.19,0.00,0.00,0.06,45.794123,-64.259548,17.4,9.5
2023-05-03 16:51:43,32,0.01,6.86,0.00,0.00,0.06,45.794118,-64.259543,16.8,2.6
2023-05-03 16:51:45,34,0.01,6.14,0.00,0.00,0.05,45.794116,-64.259537,16.4,2.6
2023-05-03 16:51:47,36,0.01,6.17,0.00,0.00,0.05,45.794112,-64.259531,15.6,2.6
2023-05-03 16:51:49,38,0.01,6.25,0.00,0.00,0.05,45.794115,-64.259534,15.2,2.6
2023-05-03 16:51:51,40,0.01,10.75,0.00,0.00,0.04,45.794117,-64.259537,14.9,2.6
2023-05-03 16:51:53,42,0.01,11.54,0.23,97.29,0.04,45.794120,-64.259540,14.6,2.7
2023-05-03 16:51:55,44,0.04,11.89,0.52,283.22,0.02,45.794122,-64.259543,14.4,2.7
2023-05-03 16:51:57,46,0.06,12.03,0.63,496.45,0.02,45.794125,-64.259544,14.2,2.7
2023-05-03 16:51:59,48,0.08,12.04,0.65,512.21,0.02,45.794129,-64.259547,14.1,2.7
2023-05-03 16:52:01,50,0.10,11.69,0.61,495.93,0.02,45.794131,-64.259549,13.9,2.7
2023-05-03 16:52:03,52,0.12,11.34,0.52,412.70,0.02,45.794133,-64.259551,13.9,2.8
2023-05-03 16:52:05,54,0.14,11.19,0.52,379.29,0.02,45.794135,-64.259551,13.9,2.8
2023-05-03 16:52:07,56,0.15,10.98,0.50,356.89,0.02,45.794138,-64.259553,13.9,2.8
2023-05-03 16:52:09,58,0.17,10.95,0.50,394.94,0.02,45.794141,-64.259555,13.7,2.8
2023-05-03 16:52:11,60,0.19,11.05,0.50,382.26,0.02,45.794143,-64.259555,13.6,2.8
2023-05-03 16:52:13,62,0.20,11.16,0.50,370.37,0.02,45.794144,-64.259555,13.3,2.6
2023-05-03 16:52:15,64,0.22,11.36,0.50,357.65,0.02,45.794144,-64.259555,13.1,2.6
2023-05-03 16:52:17,66,0.23,11.50,0.50,324.25,0.03,45.794144,-64.259555,12.9,2.6
2023-05-03 16:52:19,68,0.25,11.77,0.49,326.67,0.03,45.794144,-64.259554,12.7,2.6
2023-05-03 16:52:21,70,0.26,11.65,0.38,254.35,0.02,45.794143,-64.259553,12.5,2.6
2023-05-03 16:52:23,72,0.27,9.74,0.35,245.10,0.02,45.794142,-64.259552,12.6,2.6
2023-05-03 16:52:25,74,0.30,8.72,0.76,509.73,0.02,45.794141,-64.259551,12.6,2.6
2023-05-03 16:52:27,76,0.33,4.28,0.80,533.33,0.03,45.794140,-64.259549,12.7,2.6
2023-05-03 16:52:29,78,0.34,5.39,0.52,358.87,0.02,45.794139,-64.259547,12.5,2.6
2023-05-03 16:52:31,80,0.36,6.00,0.49,338.87,0.02,45.794136,-64.259545,12.4,2.6
2023-05-03 16:52:33,82,0.37,6.61,0.40,281.89,0.02,45.794135,-64.259543,12.4,2.6
2023-05-03 16:52:35,84,0.38,7.68,0.36,273.35,0.02,45.794134,-64.259542,12.5,2.6
2023-05-03 16:52:37,86,0.39,8.67,0.20,159.87,0.02,45.794136,-64.259541,12.7,2.6
2023-05-03 16:52:39,88,0.39,8.97,0.05,41.88,0.02,45.794136,-64.259541,12.7,2.6
2023-05-03 16:52:41,90,0.39,9.25,0.02,17.50,0.02,45.794136,-64.259541,12.6,2.6
2023-05-03 16:52:43,92,0.39,9.31,0.01,9.16,0.02,45.794136,-64.259541,12.6,2.6
2023-05-03 16:52:45,94,0.39,9.24,0.00,0.00,0.02,45.794138,-64.259542,12.6,2.6
2023-05-03 16:52:47,96,0.39,8.81,0.00,0.00,0.02,45.794139,-64.259543,12.6,2.6
2023-05-03 16:52:49,98,0.39,9.19,0.00,0.00,0.02,45.794140,-64.259546,12.5,2.6
2023-05-03 16:52:51,100,0.39,11.24,0.03,20.53,0.02,45.794143,-64.259548,12.8,9.8
2023-05-03 16:52:53,102,0.40,11.51,0.15,90.91,0.03,45.794146,-64.259548,13.0,9.8
2023-05-03 16:52:55,104,0.41,11.56,0.28,153.51,0.03,45.794148,-64.259546,13.3,9.8
2023-05-03 16:52:57,106,0.42,11.75,0.34,176.81,0.03,45.794151,-64.259545,13.7,9.8
2023-05-03 16:52:59,108,0.43,12.02,0.34,176.26,0.03,45.794154,-64.259543,14.3,9.8
2023-05-03 16:53:01,110,0.44,11.99,0.35,177.57,0.03,45.794157,-64.259540,15.3,9.8
2023-05-03 16:53:03,112,0.45,12.02,0.33,162.00,0.03,45.794159,-64.259538,15.9,9.8
2023-05-03 16:53:05,114,0.46,11.95,0.33,142.86,0.04,45.794159,-64.259536,16.3,9.8
2023-05-03 16:53:07,116,0.47,12.02,0.32,116.32,0.05,45.794160,-64.259535,17.2,9.8
2023-05-03 16:53:09,118,0.49,12.14,0.33,106.49,0.05,45.794159,-64.259533,17.8,9.8
2023-05-03 16:53:11,120,0.50,12.44,0.37,116.79,0.05,45.794157,-64.259531,18.2,13.8
2023-05-03 16:53:13,122,0.51,12.43,0.34,97.95,0.06,45.794155,-64.259528,18.8,13.8
2023-05-03 16:53:15,124,0.52,12.55,0.34,93.28,0.06,45.794155,-64.259524,19.5,13.8
2023-05-03 16:53:17,126,0.53,12.42,0.32,81.24,0.07,45.794157,-64.259520,20.9,13.8
2023-05-03 16:53:19,128,0.54,11.72,0.22,53.45,0.07,45.794157,-64.259515,21.7,13.8
2023-05-03 16:53:21,130,0.54,11.74,0.22,49.62,0.07,45.794156,-64.259511,22.4,9.9
2023-05-03 16:53:23,132,0.56,12.28,0.39,86.09,0.08,45.794155,-64.259507,22.6,9.9
2023-05-03 16:53:25,134,0.57,12.15,0.37,86.37,0.07,45.794153,-64.259504,22.2,9.9
2023-05-03 16:53:27,136,0.58,11.73,0.23,55.64,0.07,45.794150,-64.259502,21.6,9.9
2023-05-03 16:53:29,138,0.59,11.94,0.29,81.03,0.06,45.794150,-64.259500,21.0,9.9
2023-05-03 16:53:31,140,0.60,12.19,0.36,87.72,0.07,45.794153,-64.259500,21.3,13.7
2023-05-03 16:53:33,142,0.61,12.05,0.32,74.07,0.07,45.794156,-64.259500,21.3,13.7
2023-05-03 16:53:35,144,0.62,11.82,0.27,65.98,0.07,45.794159,-64.259501,21.1,13.7
2023-05-03 16:53:37,146,0.63,11.83,0.31,79.92,0.06,45.794163,-64.259503,20.9,13.7
2023-05-03 16:53:39,148,0.64,12.09,0.39,101.80,0.06,45.794172,-64.259508,21.8,13.7
2023-05-03 16:53:41,150,0.66,12.16,0.39,105.86,0.06,45.794181,-64.259512,22.8,9.9
2023-05-03 16:53:43,152,0.67,12.07,0.35,99.46,0.06,45.794188,-64.259517,23.7,9.9
2023-05-03 16:53:45,154,0.68,11.25,0.27,72.00,0.06,45.794190,-64.259522,23.8,9.9
2023-05-03 16:53:47,156,0.69,9.32,0.46,126.72,0.06,45.794189,-64.259525,23.4,9.9
2023-05-03 16:53:49,158,0.73,7.99,0.82,215.22,0.06,45.794187,-64.259532,22.8,9.9
2023-05-03 16:53:51,160,0.75,8.12,0.69,217.80,0.05,45.794185,-64.259538,22.1,2.6
2023-05-03 16:53:53,162,0.76,8.20,0.44,178.86,0.04,45.794184,-64.259542,22.0,2.6
2023-05-03 16:53:55,164,0.77,8.39,0.23,101.01,0.04,45.794181,-64.259545,21.5,2.6
2023-05-03 16:53:57,166,0.77,8.96,0.24,115.11,0.03,45.794180,-64.259547,21.3,2.6
2023-05-03 16:53:59,168,0.78,9.41,0.17,83.21,0.03,45.794177,-64.259546,21.3,2.6
2023-05-03 16:54:01,170,0.78,8.73,0.09,44.25,0.03,45.794174,-64.259546,21.7,10.0
2023-05-03 16:54:03,172,0.78,7.69,0.04,18.65,0.04,45.794175,-64.259548,21.9,10.0
2023-05-03 16:54:05,174,0.79,5.98,0.37,150.04,0.04,45.794172,-64.259546,21.9,10.0
2023-05-03 16:54:07,176,0.83,4.89,0.75,317.66,0.04,45.794171,-64.259544,22.0,10.0
2023-05-03 16:54:09,178,0.84,3.78,0.54,236.84,0.04,45.794168,-64.259541,21.5,10.0
2023-05-03 16:54:11,180,0.85,3.73,0.41,174.10,0.04,45.794166,-64.259537,21.1,10.0
2023-05-03 16:54:13,182,0.86,4.24,0.27,99.67,0.05,45.794165,-64.259534,20.8,10.0
2023-05-03 16:54:15,184,0.86,4.68,0.13,44.91,0.05,45.794166,-64.259532,20.4,10.0
2023-05-03 16:54:17,186,0.86,4.88,0.04,13.11,0.05,45.794167,-64.259530,20.3,10.0
