Serial Number,WF1661142
Sample ID,00013
Start Time,2023-06-09 16:18:09 UTC
Duration,0:12:29
Total Volume (l),6.26
Distance (m),78
Peak Pressure (psi),4.5
Avg Flow (l/min),0.5
Avg Rate (mL/m),106.2
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-06-09 16:18:09,0,0.00,4.49,0.09,9.10,0.16,45.906673,-64.370157,18.2,3.1
2023-06-09 16:18:11,2,0.03,3.97,0.69,66.80,0.17,45.906675,-64.370157,18.5,3.1
2023-06-09 16:18:13,4,0.05,0.76,0.56,57.21,0.16,45.906672,-64.370158,18.2,3.1
2023-06-09 16:18:15,6,0.07,1.51,0.56,53.26,0.18,45.906670,-64.370159,18.1,3.2
2023-06-09 16:18:17,8,0.09,3.21,0.47,39.82,0.20,45.906663,-64.370159,17.3,3.2
2023-06-09 16:18:19,10,0.10,1.32,0.56,47.52,0.20,45.906664,-64.370160,17.4,3.2
2023-06-09 16:18:21,12,0.12,2.50,0.46,39.31,0.20,45.906647,-64.370160,15.1,3.2
2023-06-09 16:18:23,14,0.14,2.30,0.51,42.33,0.20,45.906641,-64.370160,14.0,3.2
2023-06-09 16:18:25,16,0.15,1.82,0.52,43.51,0.20,45.906636,-64.370159,13.3,3.2
2023-06-09 16:18:27,18,0.17,2.72,0.48,42.02,0.18,45.906630,-64.370157,12.3,3.2
2023-06-09 16:18:29,20,0.19,1.34,0.51,48.09,0.16,45.906627,-64.370160,12.1,3.2
2023-06-09 16:18:31,22,0.20,1.71,0.50,57.79,0.14,45.906626,-64.370162,12.1,3.2
2023-06-09 16:18:33,24,0.22,1.63,0.50,49.30,0.17,45.906624,-64.370163,11.8,3.2
2023-06-09 16:18:35,26,0.24,2.05,0.51,51.13,0.17,45.906631,-64.370164,13.1,3.1
2023-06-09 16:18:37,28,0.25,2.22,0.50,53.15,0.16,45.906637,-64.370167,14.3,3.1
2023-06-09 16:18:39,30,0.27,2.16,0.50,53.54,0.16,45.906639,-64.370170,14.7,3.1
2023-06-09 16:18:41,32,0.29,2.14,0.50,52.68,0.16,45.906645,-64.370172,15.8,3.1
2023-06-09 16:18:43,34,0.30,1.73,0.50,52.66,0.16,45.906642,-64.370174,15.6,3.1
2023-06-09 16:18:45,36,0.32,2.08,0.50,52.18,0.16,45.906647,-64.370176,16.9,3.1
2023-06-09 16:18:47,38,0.34,2.29,0.50,49.86,0.17,45.906645,-64.370179,17.0,3.1
2023-06-09 16:18:49,40,0.35,1.37,0.50,44.56,0.19,45.906652,-64.370181,18.2,3.1
2023-06-09 16:18:51,42,0.37,1.52,0.51,41.52,0.20,45.906654,-64.370184,18.9,3.1
2023-06-09 16:18:53,44,0.39,1.64,0.49,43.42,0.19,45.906660,-64.370187,20.0,3.1
2023-06-09 16:18:55,46,0.40,2.07,0.51,40.66,0.21,45.906663,-64.370189,20.6,3.1
2023-06-09 16:18:57,48,0.42,2.20,0.50,37.91,0.22,45.906657,-64.370190,19.8,3.1
2023-06-09 16:18:59,50,0.44,2.22,0.50,38.09,0.22,45.906654,-64.370191,19.6,3.1
2023-06-09 16:19:01,52,0.45,2.15,0.50,36.37,0.23,45.906653,-64.370192,19.7,3.1
2023-06-09 16:19:03,54,0.47,1.36,0.50,34.99,0.24,45.906649,-64.370193,19.4,3.1
2023-06-09 16:19:05,56,0.49,2.01,0.49,34.16,0.24,45.906646,-64.370194,18.8,3.2
2023-06-09 16:19:07,58,0.50,1.47,0.50,35.78,0.23,45.906647,-64.370194,18.8,3.2
2023-06-09 16:19:09,60,0.52,1.78,0.50,39.64,0.21,45.906641,-64.370195,18.1,3.2
2023-06-09 16:19:11,62,0.54,2.31,0.49,40.36,0.20,45.906636,-64.370197,17.3,3.2
2023-06-09 16:19:13,64,0.55,1.34,0.50,37.81,0.22,45.906631,-64.370199,16.5,3.2
2023-06-09 16:19:15,66,0.57,1.97,0.50,39.83,0.21,45.906637,-64.370200,17.5,3.2
2023-06-09 16:19:17,68,0.59,1.79,0.50,40.58,0.21,45.906643,-64.370202,17.9,3.2
2023-06-09 16:19:19,70,0.60,1.34,0.50,40.68,0.20,45.906640,-64.370203,17.3,3.2
2023-06-09 16:19:21,72,0.62,2.18,0.50,42.76,0.19,45.906641,-64.370204,17.4,3.2
2023-06-09 16:19:23,74,0.64,2.19,0.50,43.71,0.19,45.906643,-64.370205,17.6,3.2
2023-06-09 16:19:25,76,0.65,1.44,0.50,44.33,0.19,45.906641,-64.370206,17.3,3.2
2023-06-09 16:19:27,78,0.67,2.11,0.50,44.58,0.19,45.906639,-64.370208,17.0,3.2
2023-06-09 16:19:29,80,0.69,1.31,0.50,44.19,0.19,45.906639,-64.370210,16.8,3.2
2023-06-09 16:19:31,82,0.70,1.94,0.50,45.98,0.18,45.906639,-64.370213,16.9,3.2
2023-06-09 16:19:33,84,0.72,2.19,0.50,49.27,0.17,45.906640,-64.370215,17.1,3.2
2023-06-09 16:19:35,86,0.74,1.33,0.50,54.77,0.15,45.906640,-64.370216,17.1,3.2
2023-06-09 16:19:37,88,0.75,2.13,0.50,61.39,0.14,45.906639,-64.370217,16.9,3.2
2023-06-09 16:19:39,90,0.77,1.53,0.50,63.93,0.13,45.906637,-64.370219,17.0,3.2
2023-06-09 16:19:41,92,0.79,1.35,0.50,64.33,0.13,45.906633,-64.370221,16.9,3.2
2023-06-09 16:19:43,94,0.80,2.24,0.50,67.37,0.12,45.906630,-64.370225,16.9,3.2
2023-06-09 16:19:45,96,0.82,1.64,0.50,70.32,0.12,45.906627,-64.370228,16.9,2.9
2023-06-09 16:19:47,98,0.84,2.14,0.50,70.74,0.12,45.906621,-64.370230,16.4,2.9
2023-06-09 16:19:49,100,0.85,2.09,0.50,70.83,0.12,45.906612,-64.370231,15.7,2.9
2023-06-09 16:19:51,102,0.87,1.50,0.50,69.71,0.12,45.906606,-64.370233,15.3,2.9
2023-06-09 16:19:53,104,0.89,1.96,0.50,74.11,0.11,45.906604,-64.370234,15.4,2.9
2023-06-09 16:19:55,106,0.90,2.18,0.50,73.55,0.11,45.906602,-64.370236,15.5,2.9
2023-06-09 16:19:57,108,0.92,1.62,0.50,68.93,0.12,45.906603,-64.370237,16.0,2.9
2023-06-09 16:19:59,110,0.94,1.89,0.50,67.94,0.12,45.906600,-64.370238,15.8,2.9
2023-06-09 16:20:01,112,0.95,2.16,0.50,72.09,0.12,45.906597,-64.370239,15.8,2.9
2023-06-09 16:20:03,114,0.97,1.80,0.50,66.99,0.12,45.906594,-64.370240,15.9,2.9
2023-06-09 16:20:05,116,0.99,2.23,0.50,69.16,0.12,45.906590,-64.370241,15.8,2.9
2023-06-09 16:20:07,118,1.00,2.21,0.50,70.12,0.12,45.906588,-64.370242,16.0,2.9
2023-06-09 16:20:09,120,1.02,1.93,0.50,68.64,0.12,45.906584,-64.370242,15.7,2.9
2023-06-09 16:20:11,122,1.04,1.54,0.50,71.62,0.12,45.906577,-64.370243,14.8,2.9
2023-06-09 16:20:13,124,1.05,2.22,0.50,69.10,0.12,45.906572,-64.370244,14.3,2.9
2023-06-09 16:20:15,126,1.07,2.31,0.50,69.21,0.12,45.906565,-64.370243,13.7,4.8
2023-06-09 16:20:17,128,1.09,1.62,0.50,79.33,0.11,45.906559,-64.370243,13.3,4.8
2023-06-09 16:20:19,130,1.10,1.72,0.50,82.22,0.10,45.906554,-64.370243,13.1,4.8
2023-06-09 16:20:21,132,1.12,2.24,0.50,94.00,0.09,45.906549,-64.370243,12.7,4.8
2023-06-09 16:20:23,134,1.14,1.61,0.50,100.95,0.08,45.906544,-64.370243,12.6,4.8
2023-06-09 16:20:25,136,1.15,1.56,0.50,100.95,0.08,45.906540,-64.370243,12.4,4.8
2023-06-09 16:20:27,138,1.17,1.72,0.50,99.38,0.08,45.906537,-64.370242,12.2,4.8
2023-06-09 16:20:29,140,1.19,2.30,0.50,95.51,0.09,45.906534,-64.370241,12.0,4.8
2023-06-09 16:20:31,142,1.20,2.20,0.50,105.82,0.08,45.906527,-64.370241,11.3,4.8
2023-06-09 16:20:33,144,1.22,1.60,0.50,113.30,0.07,45.906523,-64.370240,11.0,4.8
2023-06-09 16:20:35,146,1.24,1.57,0.50,114.47,0.07,45.906522,-64.370239,11.2,4.9
2023-06-09 16:20:37,148,1.25,2.31,0.50,108.72,0.08,45.906517,-64.370239,10.9,4.9
2023-06-09 16:20:39,150,1.27,2.37,0.50,101.19,0.08,45.906517,-64.370238,11.2,4.9
2023-06-09 16:20:41,152,1.29,1.89,0.50,83.71,0.10,45.906515,-64.370237,11.3,4.9
2023-06-09 16:20:43,154,1.30,1.62,0.50,86.63,0.10,45.906512,-64.370237,10.9,4.9
2023-06-09 16:20:45,156,1.32,2.03,0.50,85.60,0.10,45.906509,-64.370236,10.8,4.9
2023-06-09 16:20:47,158,1.34,2.22,0.50,82.71,0.10,45.906508,-64.370236,10.8,4.9
2023-06-09 16:20:49,160,1.35,2.37,0.50,84.05,0.10,45.906505,-64.370235,10.6,4.9
2023-06-09 16:20:51,162,1.37,1.82,0.50,83.08,0.10,45.906508,-64.370235,11.5,4.9
2023-06-09 16:20:53,164,1.39,1.54,0.50,89.27,0.09,45.906514,-64.370234,12.4,4.9
2023-06-09 16:20:55,166,1.40,2.37,0.50,88.98,0.09,45.906517,-64.370234,13.2,3.7
2023-06-09 16:20:57,168,1.42,2.35,0.50,89.75,0.09,45.906520,-64.370232,13.8,3.7
2023-06-09 16:20:59,170,1.44,2.36,0.50,93.42,0.09,45.906523,-64.370232,14.1,3.7
2023-06-09 16:21:01,172,1.45,1.90,0.50,111.63,0.07,45.906524,-64.370231,14.3,3.7
2023-06-09 16:21:03,174,1.47,1.71,0.50,115.58,0.07,45.906528,-64.370230,14.9,3.7
2023-06-09 16:21:05,176,1.49,1.69,0.50,117.95,0.07,45.906534,-64.370229,15.7,3.7
2023-06-09 16:21:07,178,1.51,2.12,0.50,126.65,0.07,45.906540,-64.370228,16.6,3.7
2023-06-09 16:21:09,180,1.52,2.34,0.50,133.23,0.06,45.906544,-64.370227,17.1,3.7
2023-06-09 16:21:11,182,1.54,2.39,0.50,131.65,0.06,45.906549,-64.370226,17.8,3.7
2023-06-09 16:21:13,184,1.55,1.76,0.50,134.52,0.06,45.906554,-64.370225,18.4,3.7
2023-06-09 16:21:15,186,1.57,1.77,0.50,133.65,0.06,45.906556,-64.370225,18.8,2.8
2023-06-09 16:21:17,188,1.59,1.72,0.50,131.75,0.06,45.906558,-64.370225,19.0,2.8
2023-06-09 16:21:19,190,1.60,2.15,0.50,134.84,0.06,45.906559,-64.370225,19.1,2.8
2023-06-09 16:21:21,192,1.62,2.35,0.50,127.91,0.07,45.906563,-64.370225,19.8,2.8
2023-06-09 16:21:23,194,1.64,2.44,0.50,139.35,0.06,45.906567,-64.370225,20.3,2.8
2023-06-09 16:21:25,196,1.66,2.39,0.50,126.45,0.07,45.906569,-64.370223,20.3,3.9
2023-06-09 16:21:27,198,1.67,2.43,0.50,123.92,0.07,45.906570,-64.370223,20.4,3.9
2023-06-09 16:21:29,200,1.69,1.75,0.50,122.91,0.07,45.906572,-64.370222,20.4,3.9
2023-06-09 16:21:31,202,1.71,1.65,0.50,116.80,0.07,45.906574,-64.370219,20.3,3.9
2023-06-09 16:21:33,204,1.72,1.76,0.50,110.38,0.08,45.906578,-64.370218,20.4,3.9
2023-06-09 16:21:35,206,1.74,2.20,0.50,106.63,0.08,45.906579,-64.370216,20.5,4.1
2023-06-09 16:21:37,208,1.75,2.28,0.50,102.00,0.08,45.906582,-64.370215,20.6,4.1
2023-06-09 16:21:39,210,1.77,2.48,0.50,89.08,0.09,45.906585,-64.370212,20.7,4.1
2023-06-09 16:21:41,212,1.79,2.43,0.50,94.59,0.09,45.906587,-64.370210,20.6,4.1
2023-06-09 16:21:43,214,1.81,2.34,0.50,87.86,0.09,45.906589,-64.370209,20.5,4.1
2023-06-09 16:21:45,216,1.82,2.43,0.50,91.47,0.09,45.906589,-64.370206,20.1,4.1
2023-06-09 16:21:47,218,1.84,2.02,0.50,89.75,0.09,45.906590,-64.370205,20.1,4.1
2023-06-09 16:21:49,220,1.86,1.93,0.50,88.51,0.09,45.906591,-64.370203,20.1,4.1
2023-06-09 16:21:51,222,1.87,1.73,0.50,85.30,0.10,45.906592,-64.370202,20.1,4.1
2023-06-09 16:21:53,224,1.89,1.75,0.50,85.38,0.10,45.906595,-64.370201,20.3,4.1
2023-06-09 16:21:55,226,1.90,2.43,0.50,87.31,0.10,45.906598,-64.370201,20.4,4.0
