Serial Number,WD46410AB
Sample ID,00082
Start Time,2022-05-19 17:34:45 UTC
Duration,0:04:45
Total Volume (l),1.97
Distance (m),8
Peak Pressure (psi),10.8
Avg Flow (l/min),0.4
Avg Rate (mL/m),339.0
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-05-19 17:34:45,0,0.00,-0.20,0.00,0.00,0.02,45.103275,-61.540579,-1.5,3.5
2022-05-19 17:34:47,2,0.00,0.39,0.07,51.85,0.02,45.103275,-61.540579,-1.5,3.5
2022-05-19 17:34:49,4,0.00,3.78,0.02,13.41,0.02,45.103275,-61.540579,-1.4,3.8
2022-05-19 17:34:51,6,0.00,4.21,0.01,7.17,0.02,45.103274,-61.540580,-1.5,3.8
2022-05-19 17:34:53,8,0.00,4.44,0.00,0.00,0.02,45.103274,-61.540580,-1.9,3.8
2022-05-19 17:34:56,11,0.00,4.55,0.00,0.00,0.02,45.103274,-61.540579,-2.2,3.8
2022-05-19 17:34:58,13,0.00,4.58,0.00,0.00,0.02,45.103274,-61.540580,-2.4,3.5
2022-05-19 17:35:00,15,0.00,4.73,0.00,0.00,0.02,45.103274,-61.540580,-2.5,3.5
2022-05-19 17:35:02,17,0.00,4.57,0.00,0.00,0.02,45.103274,-61.540580,-2.6,3.5
2022-05-19 17:35:04,19,0.00,7.40,0.00,0.00,0.02,45.103274,-61.540580,-2.5,3.5
2022-05-19 17:35:06,21,0.00,9.72,0.00,0.00,0.02,45.103273,-61.540580,-2.4,3.5
2022-05-19 17:35:08,23,0.01,10.33,0.28,245.61,0.02,45.103273,-61.540580,-2.4,3.8
2022-05-19 17:35:10,25,0.04,10.58,0.59,594.16,0.02,45.103273,-61.540579,-2.3,3.8
2022-05-19 17:35:12,27,0.07,10.20,0.70,752.69,0.02,45.103273,-61.540580,-2.3,3.8
2022-05-19 17:35:14,29,0.09,9.88,0.71,818.92,0.01,45.103273,-61.540579,-2.3,3.8
2022-05-19 17:35:16,31,0.11,10.16,0.75,922.51,0.01,45.103273,-61.540579,-2.4,3.8
2022-05-19 17:35:18,33,0.14,9.95,0.75,919.12,0.01,45.103273,-61.540579,-2.4,3.8
2022-05-19 17:35:20,35,0.16,10.02,0.74,923.85,0.01,45.103273,-61.540580,-2.4,3.8
2022-05-19 17:35:22,37,0.19,10.02,0.73,928.75,0.01,45.103273,-61.540580,-2.6,3.8
2022-05-19 17:35:24,39,0.21,9.99,0.72,857.14,0.01,45.103273,-61.540580,-2.5,3.8
2022-05-19 17:35:26,41,0.24,10.02,0.71,857.49,0.01,45.103273,-61.540581,-2.7,3.8
2022-05-19 17:35:28,43,0.26,10.03,0.70,830.37,0.01,45.103273,-61.540581,-2.7,3.1
2022-05-19 17:35:30,45,0.28,10.02,0.69,759.08,0.02,45.103274,-61.540581,-2.8,3.1
2022-05-19 17:35:32,47,0.30,10.06,0.69,666.67,0.02,45.103275,-61.540582,-2.7,3.1
2022-05-19 17:35:34,49,0.33,10.12,0.69,694.86,0.02,45.103276,-61.540582,-2.7,3.1
2022-05-19 17:35:36,51,0.35,10.01,0.65,629.84,0.02,45.103276,-61.540582,-2.5,3.1
2022-05-19 17:35:38,53,0.37,9.95,0.65,656.57,0.02,45.103276,-61.540583,-2.3,3.0
2022-05-19 17:35:40,55,0.39,10.01,0.65,694.44,0.02,45.103277,-61.540583,-2.1,3.0
2022-05-19 17:35:42,57,0.41,9.95,0.64,718.29,0.01,45.103277,-61.540582,-2.0,3.0
2022-05-19 17:35:44,59,0.43,10.03,0.66,761.25,0.01,45.103277,-61.540581,-1.9,3.0
2022-05-19 17:35:46,61,0.46,10.03,0.64,715.88,0.01,45.103277,-61.540581,-1.8,3.0
2022-05-19 17:35:48,63,0.48,10.01,0.63,700.00,0.02,45.103278,-61.540581,-2.0,3.0
2022-05-19 17:35:50,65,0.50,9.99,0.62,757.02,0.01,45.103278,-61.540580,-2.1,3.0
2022-05-19 17:35:52,67,0.52,9.98,0.61,872.68,0.01,45.103279,-61.540580,-2.2,3.0
2022-05-19 17:35:54,69,0.54,9.97,0.61,819.89,0.01,45.103280,-61.540580,-2.3,3.0
2022-05-19 17:35:56,71,0.56,10.00,0.61,810.09,0.01,45.103280,-61.540579,-2.3,3.0
2022-05-19 17:35:58,73,0.58,9.97,0.60,714.29,0.01,45.103281,-61.540578,-2.4,3.6
2022-05-19 17:36:00,75,0.60,9.98,0.61,660.17,0.02,45.103281,-61.540578,-2.5,3.6
2022-05-19 17:36:02,77,0.62,10.18,0.60,578.03,0.02,45.103281,-61.540578,-2.5,3.6
2022-05-19 17:36:04,79,0.64,9.92,0.58,516.93,0.02,45.103280,-61.540577,-2.5,3.6
2022-05-19 17:36:06,81,0.66,10.00,0.58,508.77,0.02,45.103280,-61.540577,-2.4,3.6
2022-05-19 17:36:08,83,0.68,9.98,0.58,489.45,0.02,45.103280,-61.540577,-2.3,3.7
2022-05-19 17:36:10,85,0.69,10.09,0.58,484.54,0.02,45.103280,-61.540577,-2.2,3.7
2022-05-19 17:36:12,87,0.71,9.91,0.56,459.77,0.02,45.103280,-61.540578,-2.0,3.7
2022-05-19 17:36:14,89,0.73,10.06,0.59,473.90,0.02,45.103280,-61.540578,-2.0,3.7
2022-05-19 17:36:16,91,0.75,9.89,0.56,413.90,0.02,45.103280,-61.540578,-1.8,3.7
2022-05-19 17:36:18,93,0.77,10.09,0.57,433.79,0.02,45.103281,-61.540578,-1.7,3.2
2022-05-19 17:36:20,95,0.79,9.86,0.55,427.35,0.02,45.103281,-61.540579,-1.6,3.2
2022-05-19 17:36:22,97,0.81,10.08,0.55,454.92,0.02,45.103281,-61.540579,-1.4,3.2
2022-05-19 17:36:24,99,0.82,9.91,0.54,485.18,0.02,45.103281,-61.540579,-1.3,3.2
2022-05-19 17:36:26,101,0.84,10.08,0.55,485.01,0.02,45.103281,-61.540579,-1.2,3.2
2022-05-19 17:36:28,103,0.86,9.95,0.53,499.06,0.02,45.103281,-61.540579,-1.1,3.2
2022-05-19 17:36:30,105,0.88,10.06,0.54,518.73,0.02,45.103282,-61.540579,-1.1,3.2
2022-05-19 17:36:32,107,0.90,10.02,0.53,503.32,0.02,45.103282,-61.540580,-1.0,3.2
2022-05-19 17:36:34,109,0.91,9.99,0.52,572.06,0.02,45.103282,-61.540579,-0.9,3.2
2022-05-19 17:36:36,111,0.93,10.02,0.52,625.75,0.01,45.103282,-61.540579,-0.7,3.2
2022-05-19 17:36:38,113,0.95,9.98,0.52,591.58,0.01,45.103282,-61.540578,-0.7,3.2
2022-05-19 17:36:40,115,0.97,10.01,0.52,585.59,0.01,45.103282,-61.540578,-0.8,3.2
2022-05-19 17:36:42,117,0.98,9.98,0.51,576.27,0.01,45.103283,-61.540578,-0.9,3.2
2022-05-19 17:36:44,119,1.00,9.97,0.52,566.45,0.02,45.103283,-61.540578,-1.0,3.2
2022-05-19 17:36:46,121,1.02,9.99,0.51,559.21,0.02,45.103283,-61.540578,-0.9,3.2
2022-05-19 17:36:48,123,1.03,10.05,0.51,449.74,0.02,45.103283,-61.540578,-0.8,3.2
2022-05-19 17:36:50,125,1.05,9.95,0.50,378.79,0.02,45.103284,-61.540579,-0.8,3.2
2022-05-19 17:36:52,127,1.07,10.02,0.50,371.20,0.02,45.103285,-61.540579,-0.8,3.2
2022-05-19 17:36:54,129,1.08,9.92,0.49,322.16,0.03,45.103285,-61.540579,-0.8,3.2
2022-05-19 17:36:56,131,1.10,9.95,0.49,313.50,0.03,45.103285,-61.540580,-0.7,3.2
2022-05-19 17:36:58,133,1.12,9.97,0.49,305.87,0.03,45.103285,-61.540580,-0.8,3.0
2022-05-19 17:37:00,135,1.13,9.99,0.49,280.64,0.03,45.103285,-61.540580,-0.8,3.0
2022-05-19 17:37:02,137,1.15,10.02,0.48,256.41,0.03,45.103286,-61.540581,-0.8,3.0
2022-05-19 17:37:04,139,1.17,10.00,0.49,245.61,0.03,45.103286,-61.540581,-0.8,3.0
2022-05-19 17:37:06,141,1.18,9.96,0.48,231.21,0.03,45.103286,-61.540581,-0.8,3.0
2022-05-19 17:37:08,143,1.20,10.01,0.48,253.97,0.03,45.103286,-61.540581,-0.7,3.0
2022-05-19 17:37:10,145,1.21,10.00,0.48,287.25,0.03,45.103286,-61.540580,-0.7,3.0
2022-05-19 17:37:12,147,1.23,9.99,0.46,286.07,0.03,45.103286,-61.540580,-0.7,3.0
2022-05-19 17:37:14,149,1.24,9.99,0.46,288.22,0.03,45.103287,-61.540580,-0.7,3.0
2022-05-19 17:37:16,151,1.26,10.02,0.46,286.60,0.03,45.103287,-61.540581,-0.6,3.0
2022-05-19 17:37:18,153,1.27,9.96,0.46,305.44,0.03,45.103286,-61.540581,-0.5,3.0
2022-05-19 17:37:20,155,1.29,10.01,0.46,342.26,0.02,45.103286,-61.540581,-0.3,3.0
2022-05-19 17:37:22,157,1.31,10.00,0.46,359.94,0.02,45.103285,-61.540582,-0.2,3.0
2022-05-19 17:37:24,159,1.32,10.01,0.45,363.20,0.02,45.103285,-61.540583,0.1,3.0
2022-05-19 17:37:26,161,1.34,9.97,0.45,378.79,0.02,45.103284,-61.540585,0.2,3.0
2022-05-19 17:37:28,163,1.35,10.02,0.45,393.70,0.02,45.103283,-61.540585,0.4,3.0
2022-05-19 17:37:30,165,1.37,9.99,0.45,363.20,0.02,45.103283,-61.540586,0.5,3.0
2022-05-19 17:37:32,167,1.38,10.02,0.44,335.62,0.02,45.103283,-61.540587,0.6,3.0
2022-05-19 17:37:34,169,1.39,10.02,0.43,291.33,0.02,45.103282,-61.540587,0.7,3.0
2022-05-19 17:37:36,171,1.41,10.00,0.43,296.14,0.02,45.103282,-61.540588,0.8,3.0
2022-05-19 17:37:38,173,1.42,9.99,0.43,257.79,0.03,45.103282,-61.540587,0.7,3.0
