Serial Number,WD46410AB
Sample ID,00120
Start Time,2022-10-25 14:59:47 UTC
Duration,0:06:19
Total Volume (l),1.43
Distance (m),10
Peak Pressure (psi),10.6
Avg Flow (l/min),0.2
Avg Rate (mL/m),150.7
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-10-25 14:59:47,0,0.00,0.17,0.02,18.12,0.02,47.205628,-60.148174,61.4,2.5
2022-10-25 14:59:49,2,0.01,0.13,0.14,115.23,0.02,47.205628,-60.148174,61.2,2.5
2022-10-25 14:59:51,4,0.01,0.29,0.05,39.87,0.02,47.205629,-60.148175,61.2,2.5
2022-10-25 14:59:53,6,0.01,0.21,0.03,24.10,0.02,47.205629,-60.148175,61.2,2.7
2022-10-25 14:59:55,8,0.01,0.20,0.01,8.01,0.02,47.205630,-60.148176,61.2,2.7
2022-10-25 14:59:57,10,0.01,0.20,0.02,16.79,0.02,47.205630,-60.148176,61.3,2.7
2022-10-25 14:59:59,12,0.01,0.26,0.03,25.77,0.02,47.205630,-60.148177,61.4,2.7
2022-10-25 15:00:01,14,0.01,0.23,0.04,32.84,0.02,47.205631,-60.148177,61.5,2.7
2022-10-25 15:00:03,16,0.02,0.20,0.04,33.25,0.02,47.205631,-60.148177,61.5,2.4
2022-10-25 15:00:05,18,0.02,0.23,0.03,27.32,0.02,47.205631,-60.148177,61.6,2.4
2022-10-25 15:00:07,20,0.02,0.20,0.02,14.25,0.02,47.205631,-60.148177,61.6,2.4
2022-10-25 15:00:09,22,0.02,0.24,0.04,28.37,0.02,47.205630,-60.148177,61.7,2.4
2022-10-25 15:00:11,24,0.02,0.17,0.02,14.25,0.02,47.205630,-60.148176,61.7,2.4
2022-10-25 15:00:13,26,0.02,0.22,0.01,6.18,0.03,47.205629,-60.148176,61.9,2.6
2022-10-25 15:00:15,28,0.02,0.24,0.02,11.72,0.03,47.205628,-60.148175,61.9,2.6
2022-10-25 15:00:17,30,0.02,0.19,0.04,22.56,0.03,47.205628,-60.148174,62.0,2.6
2022-10-25 15:00:19,32,0.02,0.25,0.04,20.77,0.03,47.205629,-60.148173,62.1,2.6
2022-10-25 15:00:21,34,0.02,0.24,0.05,25.41,0.03,47.205628,-60.148172,62.2,2.6
2022-10-25 15:00:23,36,0.02,0.20,0.02,10.21,0.03,47.205628,-60.148171,62.4,2.6
2022-10-25 15:00:25,38,0.03,0.21,0.01,4.75,0.04,47.205626,-60.148171,62.4,2.6
2022-10-25 15:00:27,40,0.03,0.15,0.01,5.73,0.03,47.205626,-60.148169,62.4,2.6
2022-10-25 15:00:29,42,0.03,0.12,0.01,5.88,0.03,47.205626,-60.148169,62.4,2.6
2022-10-25 15:00:31,44,0.03,0.22,0.04,24.24,0.03,47.205624,-60.148168,62.5,2.6
2022-10-25 15:00:33,46,0.03,0.23,0.06,42.37,0.02,47.205624,-60.148168,62.5,2.6
2022-10-25 15:00:35,48,0.03,0.14,0.04,30.23,0.02,47.205623,-60.148168,62.5,2.6
2022-10-25 15:00:37,50,0.03,0.23,0.01,8.05,0.02,47.205622,-60.148167,62.4,2.6
2022-10-25 15:00:39,52,0.03,0.19,0.01,9.36,0.02,47.205622,-60.148166,62.3,2.6
2022-10-25 15:00:41,54,0.03,0.22,0.01,9.63,0.02,47.205621,-60.148166,62.2,2.6
2022-10-25 15:00:43,56,0.03,0.15,0.01,9.47,0.02,47.205620,-60.148166,62.1,2.6
2022-10-25 15:00:45,58,0.03,0.24,0.03,33.67,0.01,47.205619,-60.148166,62.0,2.6
2022-10-25 15:00:47,60,0.03,0.21,0.04,40.40,0.02,47.205618,-60.148166,61.8,2.6
2022-10-25 15:00:49,62,0.04,0.23,0.04,38.20,0.02,47.205617,-60.148166,61.7,2.6
2022-10-25 15:00:51,64,0.04,0.16,0.03,28.49,0.02,47.205617,-60.148166,61.5,2.6
2022-10-25 15:00:53,66,0.04,0.23,0.02,18.12,0.02,47.205617,-60.148166,61.4,2.6
2022-10-25 15:00:55,68,0.04,0.17,0.06,30.91,0.03,47.205618,-60.148162,61.0,2.6
2022-10-25 15:00:57,70,0.04,0.17,0.04,17.34,0.04,47.205619,-60.148163,61.1,2.6
2022-10-25 15:00:59,72,0.04,0.16,0.10,42.68,0.04,47.205619,-60.148160,61.0,2.6
2022-10-25 15:01:01,74,0.05,0.19,0.09,38.22,0.04,47.205619,-60.148158,60.9,2.6
2022-10-25 15:01:03,76,0.05,0.12,0.11,46.71,0.04,47.205619,-60.148156,60.8,2.6
2022-10-25 15:01:05,78,0.05,0.17,0.07,27.26,0.04,47.205618,-60.148155,60.8,2.6
2022-10-25 15:01:07,80,0.06,0.16,0.10,38.67,0.04,47.205618,-60.148154,60.6,2.6
2022-10-25 15:01:09,82,0.06,1.37,0.06,22.30,0.04,47.205618,-60.148153,60.5,2.6
2022-10-25 15:01:11,84,0.06,5.52,0.02,5.90,0.06,47.205620,-60.148152,60.3,2.6
2022-10-25 15:01:13,86,0.06,0.15,0.06,17.54,0.06,47.205621,-60.148151,60.1,2.6
2022-10-25 15:01:15,88,0.07,0.17,0.10,36.79,0.05,47.205621,-60.148150,59.8,2.6
2022-10-25 15:01:17,90,0.07,0.11,0.07,30.03,0.04,47.205620,-60.148149,59.5,2.6
2022-10-25 15:01:19,92,0.07,0.09,0.12,48.08,0.04,47.205621,-60.148149,59.6,2.6
2022-10-25 15:01:21,94,0.08,0.14,0.10,34.33,0.05,47.205619,-60.148149,59.7,2.6
2022-10-25 15:01:23,96,0.08,0.16,0.12,38.35,0.05,47.205620,-60.148149,59.9,2.6
2022-10-25 15:01:25,98,0.08,0.13,0.10,32.58,0.05,47.205620,-60.148148,59.9,2.6
2022-10-25 15:01:27,100,0.09,0.21,0.07,23.24,0.05,47.205620,-60.148147,60.0,2.6
2022-10-25 15:01:29,102,0.09,0.12,0.06,20.39,0.05,47.205620,-60.148145,60.1,2.6
2022-10-25 15:01:31,104,0.09,0.11,0.03,12.25,0.04,47.205621,-60.148144,60.2,2.6
2022-10-25 15:01:33,106,0.09,0.12,0.05,19.47,0.04,47.205621,-60.148144,60.3,2.6
2022-10-25 15:01:57,130,0.09,-0.21,0.00,0.00,0.07,47.205616,-60.148146,61.3,2.6
