Serial Number,WD46410AB
Sample ID,00125
Start Time,2022-10-26 13:25:01 UTC
Duration,0:15:36
Total Volume (l),7.26
Distance (m),178
Peak Pressure (psi),10.1
Avg Flow (l/min),0.5
Avg Rate (mL/m),51.9
Avg Speed (m/s),0.2


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-10-26 13:25:01,0,0.00,-0.25,0.00,0.00,0.19,47.194028,-60.147015,48.9,11.2
2022-10-26 13:25:03,2,0.00,-0.23,0.00,0.00,0.16,47.194024,-60.147016,49.2,11.2
2022-10-26 13:25:05,4,0.00,0.04,0.14,14.68,0.16,47.194022,-60.147016,49.4,11.2
2022-10-26 13:25:07,6,0.01,0.07,0.12,11.95,0.15,47.194020,-60.147015,49.9,11.2
2022-10-26 13:25:09,8,0.01,1.34,0.03,3.37,0.15,47.194017,-60.147017,50.5,11.1
2022-10-26 13:25:11,10,0.01,2.75,0.01,1.14,0.12,47.194015,-60.147018,50.8,11.1
2022-10-26 13:25:13,12,0.01,3.29,0.00,0.00,0.09,47.194013,-60.147017,50.9,11.1
2022-10-26 13:25:15,14,0.01,3.70,0.00,0.00,0.08,47.194011,-60.147016,50.9,11.1
2022-10-26 13:25:17,16,0.01,4.42,0.00,0.00,0.08,47.194011,-60.147015,51.1,11.1
2022-10-26 13:25:19,18,0.01,4.92,0.00,0.00,0.08,47.194010,-60.147017,51.3,11.1
2022-10-26 13:25:21,20,0.01,6.52,0.00,0.00,0.06,47.194009,-60.147015,51.4,11.1
2022-10-26 13:25:23,22,0.01,8.22,0.16,43.47,0.06,47.194006,-60.147013,51.3,11.1
2022-10-26 13:25:25,24,0.04,8.79,0.62,159.22,0.07,47.194002,-60.147007,51.1,11.1
2022-10-26 13:25:27,26,0.07,9.37,0.88,204.27,0.07,47.194000,-60.147003,50.7,11.1
2022-10-26 13:25:29,28,0.11,9.37,1.02,201.42,0.08,47.194001,-60.147004,50.7,10.8
2022-10-26 13:25:31,30,0.15,9.12,1.07,214.47,0.09,47.193991,-60.146974,47.3,10.8
2022-10-26 13:25:33,32,0.18,9.77,1.02,184.58,0.10,47.193985,-60.146941,43.1,10.8
2022-10-26 13:25:35,34,0.22,9.69,1.02,166.10,0.11,47.193979,-60.146921,40.7,10.8
2022-10-26 13:25:37,36,0.25,10.05,1.01,145.11,0.12,47.193976,-60.146905,39.0,10.8
2022-10-26 13:25:39,38,0.28,10.04,1.04,143.49,0.13,47.193976,-60.146899,38.1,7.1
2022-10-26 13:25:41,40,0.32,10.11,1.05,123.94,0.15,47.193975,-60.146892,37.2,7.1
2022-10-26 13:25:43,42,0.35,9.74,1.05,115.36,0.15,47.193974,-60.146886,36.5,7.1
2022-10-26 13:25:45,44,0.39,9.19,1.01,112.94,0.14,47.193973,-60.146882,36.0,7.1
2022-10-26 13:25:47,46,0.42,9.51,1.01,122.96,0.13,47.193973,-60.146878,35.5,7.1
2022-10-26 13:25:49,48,0.45,9.52,1.00,137.68,0.12,47.193973,-60.146876,35.0,7.2
2022-10-26 13:25:51,50,0.49,9.61,1.00,139.12,0.12,47.193973,-60.146873,34.6,7.2
2022-10-26 13:25:53,52,0.52,9.61,1.00,138.54,0.12,47.193973,-60.146871,34.4,7.2
2022-10-26 13:25:55,54,0.55,9.89,0.99,139.89,0.11,47.193973,-60.146867,34.1,7.2
2022-10-26 13:25:57,56,0.59,9.10,0.98,147.28,0.11,47.193974,-60.146866,33.8,7.2
2022-10-26 13:25:59,58,0.62,8.79,1.00,155.69,0.10,47.193976,-60.146864,33.4,7.2
2022-10-26 13:26:01,60,0.65,9.33,0.87,148.41,0.10,47.193978,-60.146863,33.1,7.2
2022-10-26 13:26:03,62,0.68,9.77,0.94,151.88,0.10,47.193978,-60.146861,32.9,7.2
2022-10-26 13:26:05,64,0.71,10.02,0.99,167.26,0.10,47.193979,-60.146859,32.7,7.2
2022-10-26 13:26:07,66,0.75,10.05,0.98,169.96,0.10,47.193980,-60.146858,32.4,7.2
2022-10-26 13:26:09,68,0.78,8.32,1.01,177.57,0.10,47.193982,-60.146856,31.9,7.2
2022-10-26 13:26:11,70,0.80,10.14,0.87,151.28,0.09,47.193984,-60.146854,31.5,7.2
2022-10-26 13:26:13,72,0.84,10.12,0.98,180.38,0.09,47.193984,-60.146853,31.3,7.2
2022-10-26 13:26:15,74,0.87,9.94,0.97,172.08,0.09,47.193985,-60.146852,31.2,7.2
2022-10-26 13:26:17,76,0.90,9.99,0.96,171.03,0.09,47.193982,-60.146851,31.4,7.2
2022-10-26 13:26:19,78,0.93,10.04,0.95,170.34,0.09,47.193982,-60.146849,31.1,7.2
2022-10-26 13:26:21,80,0.96,9.99,0.94,196.57,0.08,47.193979,-60.146848,31.2,7.2
2022-10-26 13:26:23,82,0.99,10.04,0.92,200.96,0.08,47.193977,-60.146848,31.2,7.2
2022-10-26 13:26:25,84,1.02,9.97,0.92,202.29,0.08,47.193978,-60.146846,31.0,7.2
2022-10-26 13:26:27,86,1.05,10.02,0.91,200.48,0.07,47.193978,-60.146846,31.0,7.2
2022-10-26 13:26:29,88,1.09,10.01,0.90,198.94,0.08,47.193978,-60.146846,30.8,7.2
2022-10-26 13:26:31,90,1.12,10.01,0.89,203.48,0.09,47.193986,-60.146842,30.1,7.2
2022-10-26 13:26:33,92,1.15,10.06,0.89,166.20,0.09,47.193983,-60.146840,30.0,7.2
2022-10-26 13:26:35,94,1.17,10.05,0.89,172.48,0.09,47.193982,-60.146840,30.0,7.2
2022-10-26 13:26:37,96,1.20,9.98,0.87,170.89,0.09,47.193982,-60.146840,30.0,7.2
2022-10-26 13:26:39,98,1.23,9.97,0.87,158.21,0.09,47.193979,-60.146840,30.2,6.3
2022-10-26 13:26:41,100,1.26,10.03,0.86,152.56,0.11,47.193981,-60.146840,30.1,6.3
2022-10-26 13:26:43,102,1.29,9.87,0.83,121.72,0.12,47.193977,-60.146839,30.2,6.3
2022-10-26 13:26:45,104,1.32,10.06,0.83,109.35,0.12,47.193974,-60.146837,30.4,6.3
2022-10-26 13:26:47,106,1.34,10.00,0.83,107.61,0.13,47.193969,-60.146836,30.7,6.3
2022-10-26 13:26:49,108,1.37,10.05,0.83,107.53,0.13,47.193964,-60.146836,31.0,6.3
2022-10-26 13:26:51,110,1.40,9.94,0.83,111.97,0.14,47.193960,-60.146835,31.1,6.3
2022-10-26 13:26:53,112,1.43,10.01,0.82,91.94,0.17,47.193959,-60.146832,30.9,6.3
2022-10-26 13:26:55,114,1.45,10.01,0.82,73.85,0.18,47.193961,-60.146829,30.8,6.3
2022-10-26 13:26:57,116,1.48,9.98,0.82,75.69,0.18,47.193962,-60.146826,30.6,6.3
2022-10-26 13:26:59,118,1.51,9.87,0.81,76.34,0.18,47.193960,-60.146824,30.7,6.3
2022-10-26 13:27:01,120,1.53,9.93,0.80,71.43,0.20,47.193959,-60.146822,30.8,6.3
