Serial Number,WD46410AB
Sample ID,00052
Start Time,2021-09-26 15:00:52 UTC
Duration,0:03:06
Total Volume (l),0.69
Distance (m),6
Peak Pressure (psi),11.0
Avg Flow (l/min),0.2
Avg Rate (mL/m),134.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-09-26 15:00:52,0,0.00,-0.21,0.00,0.00,0.02,43.407850,-66.019829,8.5,2.4
2021-09-26 15:00:54,2,0.00,-0.02,0.00,0.00,0.02,43.407851,-66.019830,8.3,2.4
2021-09-26 15:00:56,4,0.00,0.01,0.04,35.27,0.02,43.407851,-66.019830,8.2,2.4
2021-09-26 15:00:58,6,0.00,0.23,0.01,8.73,0.02,43.407851,-66.019830,8.2,2.4
2021-09-26 15:01:00,8,0.00,2.32,0.00,0.00,0.02,43.407851,-66.019831,8.1,2.4
2021-09-26 15:01:02,10,0.00,3.31,0.00,0.00,0.02,43.407852,-66.019830,8.1,2.4
2021-09-26 15:01:04,12,0.00,3.82,0.00,0.00,0.02,43.407852,-66.019830,8.1,2.4
2021-09-26 15:01:06,14,0.00,4.15,0.00,0.00,0.02,43.407853,-66.019831,8.0,2.4
2021-09-26 15:01:08,16,0.00,4.48,0.00,0.00,0.02,43.407853,-66.019831,7.9,2.4
2021-09-26 15:01:10,18,0.00,4.72,0.00,0.00,0.02,43.407853,-66.019832,7.6,2.4
2021-09-26 15:01:12,20,0.00,4.86,0.00,0.00,0.03,43.407853,-66.019832,7.5,2.4
2021-09-26 15:01:14,22,0.00,4.83,0.00,0.00,0.03,43.407852,-66.019833,7.4,2.4
2021-09-26 15:01:16,24,0.00,4.73,0.00,0.00,0.03,43.407852,-66.019833,7.2,2.4
2021-09-26 15:01:18,26,0.00,10.18,0.00,0.00,0.03,43.407852,-66.019834,7.1,2.4
2021-09-26 15:01:20,28,0.01,10.96,0.11,67.53,0.03,43.407851,-66.019834,7.1,2.4
2021-09-26 15:01:22,30,0.02,10.33,0.41,256.41,0.03,43.407850,-66.019833,7.1,2.4
2021-09-26 15:01:24,32,0.04,9.83,0.42,266.67,0.03,43.407850,-66.019833,6.9,2.4
2021-09-26 15:01:26,34,0.06,10.33,0.54,333.33,0.03,43.407849,-66.019833,6.8,2.4
2021-09-26 15:01:28,36,0.07,9.74,0.50,315.06,0.03,43.407849,-66.019833,6.7,2.4
2021-09-26 15:01:30,38,0.09,10.24,0.55,335.78,0.02,43.407849,-66.019834,6.6,2.4
2021-09-26 15:01:32,40,0.11,9.86,0.50,340.83,0.03,43.407848,-66.019834,6.5,2.4
2021-09-26 15:01:34,42,0.13,10.16,0.51,315.99,0.03,43.407848,-66.019835,6.4,2.4
2021-09-26 15:01:36,44,0.14,9.91,0.48,290.38,0.03,43.407848,-66.019835,6.3,2.4
2021-09-26 15:01:38,46,0.16,10.03,0.46,268.53,0.03,43.407847,-66.019834,6.4,2.4
2021-09-26 15:01:40,48,0.17,10.02,0.46,274.79,0.03,43.407847,-66.019833,6.4,2.4
2021-09-26 15:01:42,50,0.19,10.00,0.43,251.90,0.03,43.407847,-66.019833,6.5,2.4
2021-09-26 15:01:44,52,0.20,10.02,0.43,261.56,0.03,43.407848,-66.019832,6.5,2.4
2021-09-26 15:01:46,54,0.21,9.95,0.41,256.41,0.03,43.407848,-66.019831,6.5,2.4
