Serial Number,WD46410AB
Sample ID,00095
Start Time,2022-06-02 17:18:57 UTC
Duration,0:05:20
Total Volume (l),1.22
Distance (m),16
Peak Pressure (psi),10.9
Avg Flow (l/min),0.2
Avg Rate (mL/m),77.1
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-06-02 17:18:57,0,0.00,-0.20,0.00,0.00,0.07,44.745125,-62.758256,0.1,5.5
2022-06-02 17:18:59,2,0.00,-0.20,0.00,0.00,0.06,44.745125,-62.758256,0.1,5.5
2022-06-02 17:19:01,4,0.00,0.32,0.01,2.61,0.06,44.745125,-62.758256,-0.0,5.5
2022-06-02 17:19:03,6,0.00,0.22,0.00,0.00,0.06,44.745126,-62.758256,-0.1,5.5
2022-06-02 17:19:05,8,0.00,0.65,0.00,0.00,0.06,44.745126,-62.758257,-0.2,5.5
2022-06-02 17:19:07,10,0.00,2.67,0.00,0.00,0.05,44.745126,-62.758257,-0.3,5.5
2022-06-02 17:19:09,12,0.00,3.49,0.00,0.00,0.05,44.745126,-62.758258,-0.5,5.5
2022-06-02 17:19:11,14,0.00,4.18,0.00,0.00,0.05,44.745125,-62.758258,-0.5,5.5
2022-06-02 17:19:13,16,0.00,4.63,0.00,0.00,0.05,44.745124,-62.758257,-0.6,5.5
2022-06-02 17:19:15,18,0.00,4.96,0.00,0.00,0.04,44.745122,-62.758256,-0.4,5.5
2022-06-02 17:19:17,20,0.00,5.27,0.01,4.07,0.04,44.745119,-62.758253,0.0,5.5
2022-06-02 17:19:19,22,0.00,4.98,0.00,0.00,0.04,44.745117,-62.758250,0.6,5.5
2022-06-02 17:19:21,24,0.00,9.11,0.00,0.00,0.05,44.745114,-62.758247,1.2,5.5
2022-06-02 17:19:23,26,0.00,10.68,0.12,40.98,0.05,44.745114,-62.758246,1.3,5.5
2022-06-02 17:19:25,28,0.02,10.90,0.46,150.62,0.05,44.745113,-62.758243,1.6,5.5
2022-06-02 17:19:27,30,0.04,9.54,0.43,148.22,0.05,44.745110,-62.758238,2.2,3.2
2022-06-02 17:19:29,32,0.06,10.13,0.54,196.08,0.05,44.745108,-62.758233,2.6,3.2
2022-06-02 17:19:31,34,0.08,10.18,0.67,241.44,0.05,44.745107,-62.758229,2.9,3.2
2022-06-02 17:19:33,36,0.10,9.82,0.60,220.75,0.05,44.745106,-62.758225,3.4,3.2
2022-06-02 17:19:35,38,0.12,10.16,0.59,187.84,0.05,44.745105,-62.758220,3.8,3.2
2022-06-02 17:19:37,40,0.14,9.95,0.57,174.63,0.05,44.745104,-62.758216,4.0,3.2
2022-06-02 17:19:39,42,0.16,10.02,0.54,176.30,0.05,44.745103,-62.758213,4.4,3.2
2022-06-02 17:19:41,44,0.18,10.01,0.54,169.49,0.05,44.745102,-62.758209,4.6,3.2
2022-06-02 17:19:43,46,0.19,9.97,0.51,148.73,0.06,44.745101,-62.758206,4.9,3.2
2022-06-02 17:19:45,48,0.21,10.06,0.50,133.55,0.06,44.745100,-62.758204,5.0,3.2
2022-06-02 17:19:47,50,0.23,10.03,0.50,125.69,0.07,44.745099,-62.758201,5.3,3.2
2022-06-02 17:19:49,52,0.24,9.98,0.48,110.88,0.07,44.745098,-62.758199,5.5,3.2
2022-06-02 17:19:51,54,0.26,10.01,0.48,110.12,0.07,44.745098,-62.758198,5.6,3.2
2022-06-02 17:19:53,56,0.27,10.00,0.46,108.98,0.07,44.745098,-62.758196,5.8,3.2
2022-06-02 17:19:55,58,0.29,10.01,0.45,109.73,0.07,44.745098,-62.758195,5.9,3.2
2022-06-02 17:19:57,60,0.30,10.01,0.44,113.61,0.06,44.745098,-62.758194,6.0,3.2
2022-06-02 17:19:59,62,0.32,9.97,0.43,106.97,0.07,44.745099,-62.758195,5.8,3.2
2022-06-02 17:20:01,64,0.33,10.03,0.42,102.79,0.07,44.745100,-62.758196,5.6,3.2
2022-06-02 17:20:03,66,0.34,9.99,0.41,107.61,0.06,44.745101,-62.758197,5.5,3.2
2022-06-02 17:20:05,68,0.36,10.01,0.41,120.31,0.06,44.745102,-62.758197,5.4,3.2
2022-06-02 17:20:07,70,0.37,9.99,0.40,130.34,0.05,44.745103,-62.758197,5.4,3.2
2022-06-02 17:20:09,72,0.38,10.00,0.38,138.28,0.05,44.745104,-62.758197,5.3,3.2
2022-06-02 17:20:11,74,0.40,10.04,0.38,134.18,0.05,44.745106,-62.758198,5.3,3.2
2022-06-02 17:20:13,76,0.41,9.97,0.37,115.81,0.05,44.745107,-62.758198,5.2,3.2
2022-06-02 17:20:15,78,0.42,10.01,0.36,116.62,0.05,44.745109,-62.758198,5.0,3.2
2022-06-02 17:20:17,80,0.43,10.00,0.36,113.64,0.05,44.745110,-62.758198,5.0,3.2
2022-06-02 17:20:19,82,0.44,10.02,0.35,114.38,0.05,44.745110,-62.758197,5.2,3.2
2022-06-02 17:20:21,84,0.45,9.97,0.34,129.82,0.04,44.745110,-62.758195,5.4,3.2
2022-06-02 17:20:23,86,0.47,10.00,0.35,139.89,0.04,44.745110,-62.758194,5.7,3.2
2022-06-02 17:20:25,88,0.48,10.00,0.34,138.89,0.04,44.745110,-62.758194,5.9,3.2
2022-06-02 17:20:27,90,0.49,9.98,0.33,128.96,0.04,44.745110,-62.758194,6.0,3.2
2022-06-02 17:20:29,92,0.50,9.98,0.33,131.74,0.04,44.745109,-62.758194,6.2,3.2
2022-06-02 17:20:31,94,0.51,10.00,0.33,133.01,0.04,44.745108,-62.758193,6.3,3.2
2022-06-02 17:20:33,96,0.52,9.96,0.31,133.51,0.04,44.745108,-62.758192,6.6,3.2
2022-06-02 17:20:35,98,0.53,10.02,0.31,128.84,0.04,44.745107,-62.758192,6.6,3.2
2022-06-02 17:20:37,100,0.54,10.03,0.32,131.36,0.04,44.745106,-62.758190,6.8,3.2
2022-06-02 17:20:39,102,0.55,9.93,0.30,119.62,0.04,44.745105,-62.758190,7.0,3.2
2022-06-02 17:20:41,104,0.56,10.02,0.31,114.31,0.05,44.745105,-62.758189,7.1,3.2
2022-06-02 17:20:43,106,0.57,10.05,0.31,120.58,0.04,44.745104,-62.758189,7.2,3.2
2022-06-02 17:20:45,108,0.58,9.93,0.29,110.98,0.04,44.745105,-62.758190,6.9,3.2
2022-06-02 17:20:47,110,0.59,10.05,0.30,120.92,0.04,44.745104,-62.758190,7.1,3.2
2022-06-02 17:20:49,112,0.60,10.00,0.30,110.86,0.05,44.745105,-62.758192,6.8,3.2
2022-06-02 17:20:51,114,0.61,9.93,0.29,107.29,0.05,44.745106,-62.758195,6.5,3.2
2022-06-02 17:20:53,116,0.62,9.94,0.29,107.77,0.04,44.745107,-62.758199,5.9,3.2
2022-06-02 17:20:55,118,0.63,9.73,0.35,132.88,0.04,44.745109,-62.758203,5.3,3.2
2022-06-02 17:20:57,120,0.65,10.49,0.44,156.36,0.05,44.745111,-62.758206,4.7,5.5
2022-06-02 17:20:59,122,0.66,10.42,0.40,130.46,0.05,44.745112,-62.758208,4.4,5.5
2022-06-02 17:21:01,124,0.67,9.73,0.24,72.14,0.06,44.745113,-62.758211,3.9,5.5
2022-06-02 17:21:03,126,0.68,9.72,0.23,72.26,0.05,44.745114,-62.758214,3.4,5.5
2022-06-02 17:21:05,128,0.69,10.09,0.32,102.66,0.05,44.745115,-62.758215,3.1,5.5
2022-06-02 17:21:07,130,0.70,9.95,0.34,101.10,0.06,44.745115,-62.758216,2.9,5.5
2022-06-02 17:21:09,132,0.71,10.28,0.34,101.37,0.06,44.745114,-62.758216,2.9,5.5
2022-06-02 17:21:11,134,0.72,9.61,0.20,58.43,0.06,44.745115,-62.758217,2.8,5.5
2022-06-02 17:21:13,136,0.72,9.38,0.06,17.94,0.06,44.745115,-62.758216,2.7,5.5
2022-06-02 17:21:15,138,0.72,10.81,0.23,66.32,0.06,44.745115,-62.758215,2.8,5.5
2022-06-02 17:21:17,140,0.74,10.76,0.28,83.86,0.06,44.745115,-62.758213,3.1,5.5
2022-06-02 17:21:19,142,0.74,9.15,0.11,36.48,0.05,44.745115,-62.758211,3.5,5.5
2022-06-02 17:21:21,144,0.74,9.91,0.11,40.03,0.05,44.745115,-62.758209,3.7,5.5
2022-06-02 17:21:23,146,0.75,10.35,0.27,91.37,0.05,44.745115,-62.758207,4.1,5.5
2022-06-02 17:21:25,148,0.76,10.22,0.27,87.63,0.05,44.745115,-62.758206,4.4,5.5
2022-06-02 17:21:27,150,0.77,9.73,0.26,83.25,0.05,44.745114,-62.758203,5.0,5.5
2022-06-02 17:21:29,152,0.78,9.91,0.32,106.24,0.05,44.745114,-62.758200,5.3,5.5
2022-06-02 17:21:31,154,0.79,10.19,0.34,104.84,0.05,44.745115,-62.758199,5.6,5.5
2022-06-02 17:21:33,156,0.80,10.06,0.32,95.32,0.06,44.745115,-62.758196,6.0,5.5
2022-06-02 17:21:35,158,0.81,9.86,0.28,90.88,0.05,44.745115,-62.758195,6.3,5.5
2022-06-02 17:21:37,160,0.82,9.98,0.27,83.80,0.05,44.745116,-62.758193,6.7,5.5
2022-06-02 17:21:39,162,0.83,10.06,0.25,76.03,0.05,44.745116,-62.758193,6.7,5.5
2022-06-02 17:21:41,164,0.84,10.10,0.26,80.02,0.05,44.745116,-62.758194,6.7,5.5
2022-06-02 17:21:43,166,0.84,9.97,0.21,68.43,0.05,44.745116,-62.758195,6.5,5.5
2022-06-02 17:21:45,168,0.85,9.82,0.13,44.22,0.05,44.745116,-62.758197,6.2,5.5
