Serial Number,WD46410AB
Sample ID,00017
Start Time,2021-09-21 18:22:38 UTC
Duration,0:02:12
Total Volume (l),2.0
Distance (m),43
Peak Pressure (psi),11.2
Avg Flow (l/min),0.9
Avg Rate (mL/m),50.6
Avg Speed (m/s),0.3


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-09-21 18:22:38,0,0.00,-0.23,0.00,0.00,0.22,43.400104,-66.012779,5.5,4.3
2021-09-21 18:22:40,2,0.00,-0.09,0.00,0.00,0.25,43.400102,-66.012780,5.4,4.3
2021-09-21 18:22:42,4,0.00,-0.14,0.00,0.00,0.27,43.400100,-66.012781,4.8,4.3
2021-09-21 18:22:44,6,0.00,0.98,0.00,0.00,0.30,43.400106,-66.012783,5.3,4.3
2021-09-21 18:22:46,8,0.00,2.68,0.00,0.00,0.29,43.400115,-66.012785,5.2,4.3
2021-09-21 18:22:48,10,0.00,3.45,0.00,0.00,0.30,43.400114,-66.012785,4.9,4.3
2021-09-21 18:22:50,12,0.02,4.56,0.42,24.44,0.29,43.400114,-66.012776,3.0,4.3
2021-09-21 18:22:52,14,0.06,5.64,1.00,49.94,0.33,43.400122,-66.012765,2.1,4.3
2021-09-21 18:22:54,16,0.10,2.44,1.15,55.76,0.34,43.400130,-66.012761,1.6,4.3
2021-09-21 18:22:56,18,0.14,1.91,1.07,52.35,0.34,43.400130,-66.012764,1.4,4.3
2021-09-21 18:22:58,20,0.17,2.30,1.02,49.01,0.35,43.400128,-66.012764,1.0,4.3
2021-09-21 18:23:00,22,0.20,1.84,1.02,50.09,0.34,43.400128,-66.012750,0.6,4.3
2021-09-21 18:23:02,24,0.24,2.34,1.00,49.19,0.34,43.400126,-66.012747,0.7,4.3
2021-09-21 18:23:04,26,0.27,1.61,1.01,55.56,0.30,43.400122,-66.012742,0.6,4.3
2021-09-21 18:23:06,28,0.30,1.84,1.00,56.38,0.30,43.400119,-66.012745,0.2,4.2
2021-09-21 18:23:08,30,0.34,1.73,1.00,53.56,0.31,43.400115,-66.012745,1.1,4.2
2021-09-21 18:23:10,32,0.37,1.75,1.00,52.94,0.31,43.400106,-66.012748,2.3,4.2
