Serial Number,WD46410AB
Sample ID,00104
Start Time,2022-09-26 20:04:44 UTC
Duration,0:05:56
Total Volume (l),1.51
Distance (m),14
Peak Pressure (psi),11.0
Avg Flow (l/min),0.3
Avg Rate (mL/m),144.4
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-09-26 20:04:44,0,0.00,-0.20,0.00,0.00,0.07,44.384003,-64.049396,7.7,2.5
2022-09-26 20:04:46,2,0.00,-0.20,0.00,0.00,0.06,44.384004,-64.049397,7.8,2.5
2022-09-26 20:04:48,4,0.00,-0.06,0.00,0.00,0.04,44.384005,-64.049398,8.0,2.4
2022-09-26 20:04:50,6,0.00,-0.02,0.00,0.00,0.04,44.384005,-64.049398,8.0,2.4
2022-09-26 20:04:52,8,0.00,0.11,0.00,0.00,0.04,44.384005,-64.049398,8.1,2.4
2022-09-26 20:04:54,10,0.00,1.54,0.00,0.00,0.04,44.384006,-64.049397,8.1,2.4
2022-09-26 20:04:56,12,0.00,3.22,0.00,0.00,0.03,44.384007,-64.049397,8.0,2.4
2022-09-26 20:04:58,14,0.00,3.68,0.00,0.00,0.04,44.384007,-64.049396,8.0,2.4
2022-09-26 20:05:00,16,0.00,4.10,0.00,0.00,0.04,44.384007,-64.049396,8.1,2.4
2022-09-26 20:05:02,18,0.00,4.57,0.00,0.00,0.04,44.384007,-64.049397,7.7,2.4
2022-09-26 20:05:04,20,0.00,5.02,0.00,0.00,0.04,44.384007,-64.049396,7.7,2.4
2022-09-26 20:05:06,22,0.00,5.17,0.00,0.00,0.04,44.384007,-64.049394,7.5,2.4
2022-09-26 20:05:08,24,0.00,5.17,0.00,0.00,0.05,44.384007,-64.049391,7.6,2.4
2022-09-26 20:05:10,26,0.00,5.40,0.00,0.00,0.05,44.384007,-64.049392,7.4,2.4
2022-09-26 20:05:12,28,0.00,10.26,0.00,0.00,0.06,44.384008,-64.049393,7.3,2.4
2022-09-26 20:05:14,30,0.01,11.03,0.33,93.70,0.06,44.384008,-64.049393,7.3,2.4
2022-09-26 20:05:16,32,0.03,10.16,0.39,95.52,0.07,44.384008,-64.049393,7.2,2.4
2022-09-26 20:05:18,34,0.04,9.76,0.45,95.42,0.08,44.384008,-64.049391,7.5,2.5
2022-09-26 20:05:20,36,0.07,10.44,0.60,112.55,0.09,44.384007,-64.049390,7.9,2.5
2022-09-26 20:05:22,38,0.08,9.60,0.53,97.88,0.09,44.384008,-64.049390,7.4,2.5
2022-09-26 20:05:24,40,0.10,10.27,0.57,105.50,0.09,44.384008,-64.049391,7.3,2.5
2022-09-26 20:05:26,42,0.12,9.85,0.55,104.34,0.09,44.384008,-64.049390,7.0,2.5
2022-09-26 20:05:28,44,0.14,10.05,0.53,110.00,0.08,44.384009,-64.049390,6.7,2.4
2022-09-26 20:05:30,46,0.16,10.09,0.53,111.04,0.08,44.384009,-64.049391,6.5,2.4
2022-09-26 20:05:32,48,0.17,9.94,0.48,109.36,0.07,44.384009,-64.049392,6.6,2.4
2022-09-26 20:05:34,50,0.19,10.09,0.49,123.46,0.06,44.384009,-64.049392,6.6,2.4
2022-09-26 20:05:36,52,0.20,9.98,0.47,139.88,0.05,44.384008,-64.049391,6.5,2.4
2022-09-26 20:05:38,54,0.22,10.06,0.46,160.06,0.04,44.384008,-64.049392,6.5,2.6
2022-09-26 20:05:40,56,0.23,10.03,0.45,202.70,0.03,44.384008,-64.049392,6.6,2.6
2022-09-26 20:05:42,58,0.25,9.98,0.43,217.17,0.03,44.384008,-64.049393,6.7,2.6
2022-09-26 20:05:44,60,0.26,10.04,0.43,217.83,0.03,44.384008,-64.049394,6.7,2.6
2022-09-26 20:05:46,62,0.27,9.97,0.41,209.29,0.03,44.384008,-64.049395,6.8,2.6
2022-09-26 20:05:48,64,0.29,10.08,0.41,207.70,0.03,44.384008,-64.049395,6.9,2.6
2022-09-26 20:05:50,66,0.30,10.02,0.39,207.67,0.03,44.384008,-64.049394,6.9,2.6
2022-09-26 20:05:52,68,0.31,9.97,0.36,201.68,0.03,44.384008,-64.049393,6.9,2.6
2022-09-26 20:05:54,70,0.33,10.04,0.38,224.59,0.03,44.384008,-64.049393,6.9,2.6
2022-09-26 20:05:56,72,0.34,9.93,0.36,220.99,0.03,44.384008,-64.049393,7.0,2.6
2022-09-26 20:05:58,74,0.35,10.03,0.37,246.17,0.02,44.384008,-64.049392,7.1,2.7
2022-09-26 20:06:00,76,0.36,9.95,0.35,250.90,0.02,44.384007,-64.049392,7.3,2.7
2022-09-26 20:06:02,78,0.37,9.99,0.35,240.05,0.02,44.384008,-64.049392,7.3,2.7
2022-09-26 20:06:04,80,0.38,10.05,0.34,224.87,0.03,44.384008,-64.049391,7.4,2.7
2022-09-26 20:06:06,82,0.40,10.02,0.33,221.33,0.03,44.384008,-64.049392,7.4,2.7
2022-09-26 20:06:08,84,0.41,10.02,0.34,228.49,0.02,44.384008,-64.049391,7.4,2.7
2022-09-26 20:06:10,86,0.42,9.97,0.32,221.30,0.02,44.384008,-64.049391,7.5,2.7
2022-09-26 20:06:12,88,0.43,9.75,0.26,107.00,0.05,44.384010,-64.049393,7.7,2.7
2022-09-26 20:06:14,90,0.43,10.26,0.19,70.76,0.05,44.384010,-64.049394,7.7,2.7
2022-09-26 20:06:16,92,0.43,10.02,0.06,21.76,0.05,44.384010,-64.049394,7.6,2.7
