Serial Number,WD46410AB
Sample ID,00027
Start Time,2021-09-24 15:40:13 UTC
Duration,0:08:26
Total Volume (l),0.34
Distance (m),11
Peak Pressure (psi),11.1
Avg Flow (l/min),0.0
Avg Rate (mL/m),28.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-09-24 15:40:13,0,0.00,-0.15,0.00,0.00,0.03,43.394196,-66.017792,1.6,3.2
2021-09-24 15:40:15,2,0.00,-0.08,0.00,0.00,0.03,43.394196,-66.017790,1.6,3.2
2021-09-24 15:40:17,4,0.00,0.01,0.07,41.30,0.03,43.394196,-66.017789,1.6,3.2
2021-09-24 15:40:19,6,0.00,0.17,0.02,12.44,0.03,43.394196,-66.017788,1.7,3.2
2021-09-24 15:40:21,8,0.00,2.22,0.01,6.37,0.03,43.394197,-66.017787,1.8,3.2
2021-09-24 15:40:23,10,0.00,3.29,0.00,0.00,0.03,43.394197,-66.017788,1.9,3.2
2021-09-24 15:40:25,12,0.00,3.78,0.00,0.00,0.03,43.394198,-66.017789,2.2,3.2
2021-09-24 15:40:27,14,0.00,4.13,0.00,0.00,0.03,43.394198,-66.017790,2.4,2.9
2021-09-24 15:40:29,16,0.00,4.28,0.00,0.00,0.02,43.394199,-66.017791,2.7,2.9
2021-09-24 15:40:31,18,0.00,4.33,0.00,0.00,0.02,43.394200,-66.017792,2.9,2.9
2021-09-24 15:40:33,20,0.00,4.28,0.00,0.00,0.02,43.394200,-66.017793,3.1,2.9
2021-09-24 15:40:35,22,0.00,4.26,0.00,0.00,0.02,43.394201,-66.017793,3.4,2.9
2021-09-24 15:40:37,24,0.00,4.44,0.00,0.00,0.02,43.394201,-66.017793,3.5,2.9
2021-09-24 15:40:39,26,0.00,4.31,0.00,0.00,0.02,43.394202,-66.017794,3.8,2.9
2021-09-24 15:40:41,28,0.00,4.34,0.00,0.00,0.02,43.394202,-66.017793,4.0,2.9
2021-09-24 15:40:43,30,0.00,4.46,0.00,0.00,0.02,43.394202,-66.017794,4.1,2.9
2021-09-24 15:40:45,32,0.00,4.53,0.00,0.00,0.02,43.394202,-66.017794,4.2,2.9
2021-09-24 15:40:47,34,0.00,4.64,0.00,0.00,0.02,43.394203,-66.017794,4.3,2.9
2021-09-24 15:40:49,36,0.00,4.79,0.00,0.00,0.02,43.394203,-66.017794,4.3,2.9
2021-09-24 15:40:51,38,0.00,4.74,0.00,0.00,0.02,43.394203,-66.017794,4.3,2.9
2021-09-24 15:40:53,40,0.00,4.76,0.00,0.00,0.02,43.394203,-66.017794,4.3,2.9
2021-09-24 15:40:55,42,0.00,6.47,0.00,0.00,0.02,43.394202,-66.017793,4.4,2.9
2021-09-24 15:40:57,44,0.00,9.26,0.00,0.00,0.02,43.394201,-66.017788,4.0,3.0
2021-09-24 15:40:59,46,0.01,9.25,0.23,155.83,0.02,43.394202,-66.017784,3.5,3.0
2021-09-24 15:41:01,48,0.04,8.73,0.67,446.67,0.02,43.394203,-66.017782,3.5,3.0
2021-09-24 15:41:03,50,0.06,7.56,0.46,313.57,0.03,43.394203,-66.017783,3.1,3.0
2021-09-24 15:41:05,52,0.06,7.23,0.21,137.80,0.03,43.394203,-66.017782,3.0,3.0
2021-09-24 15:41:07,54,0.06,7.33,0.18,117.88,0.03,43.394202,-66.017783,2.8,2.9
2021-09-24 15:41:09,56,0.07,7.43,0.12,83.68,0.02,43.394201,-66.017783,2.8,2.9
2021-09-24 15:41:11,58,0.07,9.43,0.10,69.44,0.02,43.394200,-66.017784,2.8,2.9
2021-09-24 15:41:13,60,0.07,10.30,0.07,50.18,0.02,43.394199,-66.017784,2.7,2.9
