Serial Number,WD46410AB
Sample ID,00084
Start Time,2022-05-19 18:06:33 UTC
Duration,0:03:36
Total Volume (l),0.92
Distance (m),9
Peak Pressure (psi),10.7
Avg Flow (l/min),0.3
Avg Rate (mL/m),110.9
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-05-19 18:06:33,0,0.00,0.09,0.07,28.99,0.04,45.103482,-61.543839,-0.3,2.3
2022-05-19 18:06:35,2,0.00,2.82,0.02,7.58,0.04,45.103482,-61.543839,-0.3,2.3
2022-05-19 18:06:37,4,0.00,4.11,0.01,3.87,0.04,45.103481,-61.543839,-0.2,2.3
2022-05-19 18:06:39,6,0.00,4.44,0.00,0.00,0.05,45.103481,-61.543840,-0.0,2.3
2022-05-19 18:06:41,8,0.00,4.55,0.00,0.00,0.05,45.103482,-61.543840,0.1,2.3
2022-05-19 18:06:43,10,0.00,4.68,0.00,0.00,0.05,45.103482,-61.543840,0.2,2.3
2022-05-19 18:06:45,12,0.00,4.74,0.00,0.00,0.04,45.103482,-61.543841,0.3,2.3
2022-05-19 18:06:47,14,0.00,4.67,0.00,0.00,0.04,45.103482,-61.543840,0.3,2.3
2022-05-19 18:06:49,16,0.00,4.88,0.00,0.00,0.04,45.103482,-61.543840,0.4,2.3
2022-05-19 18:06:51,18,0.00,9.90,0.00,0.00,0.04,45.103481,-61.543840,0.4,2.3
2022-05-19 18:06:53,20,0.02,10.30,0.36,137.77,0.04,45.103480,-61.543839,0.3,2.3
2022-05-19 18:06:55,22,0.04,10.25,0.52,207.58,0.04,45.103480,-61.543839,0.3,2.3
2022-05-19 18:06:57,24,0.06,10.11,0.57,226.73,0.04,45.103479,-61.543839,0.3,2.3
2022-05-19 18:06:59,26,0.08,9.79,0.53,245.37,0.04,45.103479,-61.543839,0.4,2.3
2022-05-19 18:07:01,28,0.10,10.22,0.58,291.16,0.03,45.103479,-61.543839,0.4,2.3
2022-05-19 18:07:03,30,0.12,10.32,0.61,276.27,0.04,45.103479,-61.543840,0.4,2.3
2022-05-19 18:07:05,32,0.14,10.19,0.62,261.60,0.04,45.103480,-61.543840,0.5,2.3
2022-05-19 18:07:07,34,0.16,10.01,0.57,249.02,0.04,45.103480,-61.543840,0.6,2.3
2022-05-19 18:07:09,36,0.17,9.95,0.56,248.23,0.04,45.103480,-61.543840,0.7,2.3
2022-05-19 18:07:11,38,0.19,9.98,0.56,244.97,0.04,45.103481,-61.543840,0.8,2.3
2022-05-19 18:07:13,40,0.21,10.02,0.55,246.42,0.04,45.103482,-61.543840,0.9,2.3
2022-05-19 18:07:15,42,0.23,10.06,0.53,248.48,0.04,45.103483,-61.543841,0.9,2.3
2022-05-19 18:07:17,44,0.25,10.08,0.52,247.27,0.04,45.103484,-61.543841,0.9,2.3
2022-05-19 18:07:19,46,0.26,10.00,0.50,224.32,0.04,45.103484,-61.543841,0.9,2.3
2022-05-19 18:07:21,48,0.28,9.95,0.48,219.18,0.04,45.103484,-61.543841,0.9,2.3
2022-05-19 18:07:23,50,0.29,9.97,0.46,226.16,0.03,45.103484,-61.543841,0.9,2.3
2022-05-19 18:07:25,52,0.31,10.05,0.46,224.83,0.03,45.103484,-61.543841,0.8,2.3
2022-05-19 18:07:27,54,0.32,10.10,0.45,206.90,0.04,45.103484,-61.543842,0.8,2.3
2022-05-19 18:07:29,56,0.34,10.04,0.43,200.75,0.04,45.103484,-61.543842,0.8,2.3
2022-05-19 18:07:31,58,0.35,9.97,0.41,203.98,0.03,45.103483,-61.543842,0.7,2.3
2022-05-19 18:07:33,60,0.36,9.95,0.40,176.13,0.04,45.103483,-61.543842,0.7,2.3
2022-05-19 18:07:35,62,0.38,9.99,0.40,158.17,0.04,45.103483,-61.543842,0.7,2.3
2022-05-19 18:07:37,64,0.39,10.02,0.37,134.64,0.05,45.103482,-61.543842,0.7,2.3
2022-05-19 18:07:39,66,0.40,10.02,0.34,129.82,0.04,45.103481,-61.543842,0.7,2.3
2022-05-19 18:07:41,68,0.41,10.00,0.30,113.51,0.04,45.103480,-61.543842,0.7,2.3
2022-05-19 18:07:43,70,0.42,9.99,0.30,114.81,0.04,45.103480,-61.543842,0.7,2.3
2022-05-19 18:07:45,72,0.43,9.99,0.30,124.84,0.04,45.103479,-61.543842,0.7,2.3
2022-05-19 18:07:47,74,0.44,10.01,0.32,128.98,0.04,45.103478,-61.543841,0.7,2.3
2022-05-19 18:07:49,76,0.45,10.04,0.32,119.72,0.04,45.103476,-61.543841,0.6,2.3
2022-05-19 18:07:51,78,0.46,9.98,0.30,116.28,0.04,45.103476,-61.543840,0.6,2.3
2022-05-19 18:07:53,80,0.47,9.99,0.29,121.90,0.04,45.103475,-61.543840,0.4,2.3
2022-05-19 18:07:55,82,0.48,10.06,0.30,120.19,0.04,45.103474,-61.543839,0.4,2.3
2022-05-19 18:07:57,84,0.49,9.97,0.28,119.81,0.04,45.103473,-61.543839,0.3,2.3
2022-05-19 18:07:59,86,0.50,10.03,0.27,114.36,0.04,45.103473,-61.543839,0.3,2.3
2022-05-19 18:08:01,88,0.51,10.00,0.28,120.27,0.04,45.103472,-61.543838,0.3,2.3
2022-05-19 18:08:03,90,0.52,10.00,0.27,111.52,0.04,45.103472,-61.543838,0.2,2.3
2022-05-19 18:08:05,92,0.53,10.00,0.25,97.01,0.04,45.103471,-61.543838,0.2,2.3
2022-05-19 18:08:07,94,0.53,9.99,0.24,95.81,0.04,45.103471,-61.543837,0.1,2.3
2022-05-19 18:08:09,96,0.54,10.02,0.24,95.92,0.04,45.103469,-61.543836,0.0,2.3
2022-05-19 18:08:11,98,0.55,10.02,0.25,94.80,0.04,45.103470,-61.543836,0.0,2.3
2022-05-19 18:08:13,100,0.56,9.99,0.24,96.85,0.04,45.103469,-61.543836,-0.0,2.3
2022-05-19 18:08:15,102,0.57,9.99,0.24,117.82,0.03,45.103468,-61.543835,-0.1,2.3
2022-05-19 18:08:17,104,0.57,10.01,0.24,115.44,0.03,45.103469,-61.543836,-0.2,2.3
2022-05-19 18:08:19,106,0.58,10.00,0.23,111.43,0.03,45.103469,-61.543836,-0.2,2.3
2022-05-19 18:08:21,108,0.59,10.03,0.23,110.47,0.03,45.103469,-61.543836,-0.2,2.3
2022-05-19 18:08:23,110,0.60,9.99,0.23,115.99,0.03,45.103468,-61.543836,-0.2,2.3
2022-05-19 18:08:25,112,0.60,9.99,0.20,100.86,0.03,45.103468,-61.543836,-0.2,2.3
2022-05-19 18:08:27,114,0.61,10.06,0.21,107.53,0.03,45.103468,-61.543836,-0.2,2.3
2022-05-19 18:08:29,116,0.62,10.02,0.21,115.51,0.03,45.103469,-61.543836,-0.3,2.3
2022-05-19 18:08:31,118,0.62,9.99,0.20,98.47,0.03,45.103468,-61.543836,-0.4,2.3
2022-05-19 18:08:33,120,0.63,10.01,0.20,94.83,0.04,45.103468,-61.543836,-0.5,2.3
2022-05-19 18:08:35,122,0.64,9.98,0.19,67.66,0.05,45.103468,-61.543836,-0.4,2.3
2022-05-19 18:08:37,124,0.64,9.99,0.17,59.71,0.05,45.103468,-61.543836,-0.4,2.3
2022-05-19 18:08:39,126,0.65,10.02,0.18,59.46,0.05,45.103467,-61.543836,-0.5,2.3
2022-05-19 18:08:41,128,0.65,9.99,0.17,54.91,0.05,45.103467,-61.543835,-0.6,2.3
2022-05-19 18:08:43,130,0.66,10.00,0.17,52.66,0.05,45.103467,-61.543835,-0.5,2.3
2022-05-19 18:08:45,132,0.67,10.01,0.17,46.03,0.06,45.103466,-61.543834,-0.7,2.3
2022-05-19 18:08:47,134,0.67,10.03,0.16,42.33,0.06,45.103466,-61.543834,-0.6,2.3
2022-05-19 18:08:49,136,0.68,9.98,0.14,36.12,0.06,45.103466,-61.543834,-0.6,2.3
2022-05-19 18:08:51,138,0.68,10.04,0.14,38.73,0.06,45.103466,-61.543834,-0.6,2.3
2022-05-19 18:08:53,140,0.69,10.03,0.14,39.25,0.06,45.103465,-61.543833,-0.7,2.3
2022-05-19 18:08:55,142,0.69,9.99,0.14,40.40,0.06,45.103467,-61.543833,-0.5,2.3
2022-05-19 18:08:57,144,0.69,9.97,0.12,34.78,0.06,45.103467,-61.543833,-0.5,2.3
2022-05-19 18:08:59,146,0.70,10.04,0.12,35.24,0.06,45.103467,-61.543834,-0.5,2.3
2022-05-19 18:09:01,148,0.70,10.09,0.14,38.79,0.06,45.103467,-61.543834,-0.5,2.3
