Serial Number,WD46410AB
Sample ID,00057
Start Time,2021-12-13 15:36:56 UTC
Duration,0:01:58
Total Volume (l),2.0
Distance (m),29
Peak Pressure (psi),10.0
Avg Flow (l/min),1.0
Avg Rate (mL/m),92.7
Avg Speed (m/s),0.2


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-12-13 15:36:56,0,0.01,6.02,0.20,9.49,0.35,44.677058,-63.555690,40.5,28.5
2021-12-13 15:36:58,2,0.05,9.90,0.95,48.70,0.33,44.677065,-63.555681,37.8,28.5
2021-12-13 15:37:00,4,0.10,1.65,1.29,76.69,0.28,44.677051,-63.555655,41.1,28.8
2021-12-13 15:37:02,6,0.13,3.35,0.97,59.15,0.27,44.677054,-63.555660,42.7,28.8
2021-12-13 15:37:04,8,0.16,2.03,0.99,67.49,0.24,44.677045,-63.555657,43.5,28.8
2021-12-13 15:37:06,10,0.19,3.37,0.87,61.03,0.24,44.677039,-63.555640,45.0,28.8
2021-12-13 15:37:08,12,0.21,3.94,0.81,59.72,0.23,44.677032,-63.555642,43.5,28.8
2021-12-13 15:37:10,14,0.25,5.22,0.92,83.49,0.18,44.677043,-63.555664,38.6,29.2
2021-12-13 15:37:12,16,0.28,5.71,1.11,124.04,0.15,44.677033,-63.555656,39.8,29.2
2021-12-13 15:37:14,18,0.32,4.43,1.14,122.58,0.15,44.677001,-63.555623,47.2,29.2
2021-12-13 15:37:16,20,0.36,3.52,1.10,124.50,0.15,44.677007,-63.555636,45.4,29.2
2021-12-13 15:37:18,22,0.39,3.19,1.05,126.72,0.14,44.676979,-63.555602,52.9,29.2
2021-12-13 15:37:20,24,0.42,3.49,1.01,98.67,0.17,44.676966,-63.555591,55.7,29.6
2021-12-13 15:37:22,26,0.46,3.69,1.01,67.71,0.25,44.676931,-63.555549,63.8,29.6
2021-12-13 15:37:24,28,0.49,3.33,1.00,55.35,0.30,44.676915,-63.555528,69.1,29.6
2021-12-13 15:37:26,30,0.53,3.42,1.00,54.38,0.31,44.676876,-63.555479,81.3,29.6
2021-12-13 15:37:28,32,0.56,3.59,1.00,45.23,0.37,44.676851,-63.555458,88.0,29.6
2021-12-13 15:37:30,34,0.59,3.68,1.00,35.55,0.47,44.676817,-63.555425,96.3,30.0
2021-12-13 15:37:32,36,0.63,3.39,1.00,33.56,0.50,44.676966,-63.555614,59.4,30.0
2021-12-13 15:37:34,38,0.66,3.77,1.00,30.93,0.54,44.676981,-63.555631,55.8,30.0
2021-12-13 15:37:36,40,0.69,3.96,1.00,29.03,0.57,44.676985,-63.555639,55.7,30.0
2021-12-13 15:37:38,42,0.73,3.75,1.00,29.48,0.57,44.676984,-63.555639,56.6,30.0
2021-12-13 15:37:40,44,0.76,3.33,1.00,31.34,0.53,44.676990,-63.555650,55.5,15.5
2021-12-13 15:37:42,46,0.79,3.28,1.00,36.59,0.46,44.676993,-63.555659,55.2,15.5
2021-12-13 15:37:44,48,0.83,3.88,1.00,37.15,0.45,44.676991,-63.555661,58.8,15.5
2021-12-13 15:37:46,50,0.86,4.07,1.00,37.02,0.45,44.676990,-63.555654,59.1,15.5
2021-12-13 15:37:48,52,0.89,4.14,1.00,42.31,0.39,44.676979,-63.555627,61.5,15.5
2021-12-13 15:37:50,54,0.93,3.44,1.00,57.00,0.29,44.676975,-63.555618,62.3,15.5
2021-12-13 15:37:52,56,0.96,4.29,1.00,69.31,0.24,44.676975,-63.555615,62.4,15.5
2021-12-13 15:37:54,58,0.99,4.16,1.00,78.17,0.21,44.676977,-63.555618,61.7,15.5
2021-12-13 15:37:56,60,1.03,3.57,1.00,86.09,0.19,44.676978,-63.555617,62.2,15.5
2021-12-13 15:37:58,62,1.06,3.53,1.00,78.41,0.21,44.676978,-63.555617,62.3,15.5
2021-12-13 15:38:00,64,1.10,3.11,1.02,81.55,0.21,44.676979,-63.555613,62.7,15.5
2021-12-13 15:38:02,66,1.13,6.13,0.98,85.74,0.19,44.676979,-63.555612,63.1,15.5
2021-12-13 15:38:04,68,1.16,3.31,1.05,114.19,0.15,44.676978,-63.555609,63.8,15.5
2021-12-13 15:38:06,70,1.19,4.51,0.97,96.23,0.17,44.676975,-63.555594,66.1,15.5
2021-12-13 15:38:08,72,1.23,3.09,1.01,84.93,0.20,44.676977,-63.555583,66.9,15.5
2021-12-13 15:38:10,74,1.26,3.54,1.00,83.27,0.20,44.676978,-63.555578,67.9,15.5
2021-12-13 15:38:12,76,1.30,4.10,0.99,79.50,0.21,44.676978,-63.555572,68.8,15.5
2021-12-13 15:38:14,78,1.33,3.41,1.00,85.43,0.20,44.676980,-63.555573,68.7,15.5
2021-12-13 15:38:16,80,1.36,3.41,1.00,80.87,0.21,44.676987,-63.555573,68.0,15.5
2021-12-13 15:38:18,82,1.40,4.22,1.00,83.06,0.20,44.676987,-63.555571,68.4,15.5
2021-12-13 15:38:20,84,1.43,3.33,1.00,81.12,0.21,44.676990,-63.555574,68.3,15.5
2021-12-13 15:38:22,86,1.46,3.38,1.00,80.93,0.21,44.676993,-63.555575,68.1,15.5
2021-12-13 15:38:24,88,1.50,3.34,1.00,84.43,0.20,44.676996,-63.555579,67.8,15.5
2021-12-13 15:38:26,90,1.53,3.42,1.00,97.30,0.17,44.676996,-63.555579,68.3,15.5
2021-12-13 15:38:28,92,1.56,3.75,1.00,119.56,0.14,44.676995,-63.555577,68.4,15.5
