Serial Number,WD46410AB
Sample ID,00078
Start Time,2022-05-19 16:20:06 UTC
Duration,0:02:38
Total Volume (l),2.0
Distance (m),15
Peak Pressure (psi),10.8
Avg Flow (l/min),0.7
Avg Rate (mL/m),189.2
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-05-19 16:20:06,0,0.00,0.89,0.00,0.00,0.13,45.101704,-61.543787,12.1,2.6
2022-05-19 16:20:08,2,0.01,5.70,0.24,31.53,0.13,45.101704,-61.543785,12.2,2.6
2022-05-19 16:20:10,4,0.06,2.64,1.21,154.83,0.13,45.101707,-61.543782,12.1,2.6
2022-05-19 16:20:12,6,0.10,2.47,1.23,156.19,0.13,45.101708,-61.543782,11.8,5.8
2022-05-19 16:20:14,8,0.12,3.46,0.81,119.68,0.11,45.101705,-61.543779,11.9,5.8
2022-05-19 16:20:16,10,0.14,4.63,0.52,80.32,0.11,45.101705,-61.543777,12.0,5.8
2022-05-19 16:20:18,12,0.14,4.91,0.23,31.80,0.12,45.101702,-61.543772,12.1,5.8
2022-05-19 16:20:20,14,0.14,5.24,0.09,11.73,0.13,45.101702,-61.543771,12.3,5.8
2022-05-19 16:20:22,16,0.14,5.26,0.02,3.55,0.09,45.101701,-61.543769,12.6,5.8
2022-05-19 16:20:24,18,0.15,9.42,0.09,17.91,0.08,45.101701,-61.543771,12.6,5.8
2022-05-19 16:20:26,20,0.17,10.18,0.59,67.12,0.15,45.101689,-61.543757,13.0,5.8
2022-05-19 16:20:28,22,0.20,10.68,0.85,86.38,0.16,45.101688,-61.543755,13.0,5.8
2022-05-19 16:20:30,24,0.24,9.90,0.87,90.09,0.16,45.101689,-61.543755,13.1,5.8
2022-05-19 16:20:32,26,0.27,10.41,0.92,94.62,0.16,45.101691,-61.543756,13.3,2.5
2022-05-19 16:20:34,28,0.30,9.61,0.88,92.30,0.16,45.101694,-61.543757,13.5,2.5
2022-05-19 16:20:36,30,0.33,10.10,0.93,98.82,0.16,45.101699,-61.543759,13.7,2.5
2022-05-19 16:20:38,32,0.36,7.72,0.93,107.86,0.14,45.101706,-61.543763,14.1,2.5
2022-05-19 16:20:40,34,0.39,9.44,0.89,111.24,0.13,45.101708,-61.543766,14.3,2.5
2022-05-19 16:20:42,36,0.42,10.07,0.93,121.05,0.13,45.101712,-61.543769,14.6,2.8
2022-05-19 16:20:44,38,0.45,10.01,0.94,134.25,0.12,45.101716,-61.543771,15.0,2.8
2022-05-19 16:20:46,40,0.48,9.97,0.93,318.28,0.05,45.101718,-61.543773,15.2,2.8
2022-05-19 16:20:48,42,0.51,10.02,0.92,502.73,0.03,45.101720,-61.543774,15.3,2.8
2022-05-19 16:20:50,44,0.54,10.10,0.90,533.81,0.03,45.101722,-61.543774,15.5,2.8
2022-05-19 16:20:52,46,0.57,9.95,0.89,611.68,0.02,45.101723,-61.543774,15.7,3.0
2022-05-19 16:20:54,48,0.60,10.09,0.89,666.67,0.02,45.101724,-61.543773,15.9,3.0
2022-05-19 16:20:56,50,0.63,10.07,0.89,649.16,0.02,45.101725,-61.543773,15.8,3.0
