Serial Number,WD46410AB
Sample ID,00040
Start Time,2021-09-25 15:31:19 UTC
Duration,0:04:36
Total Volume (l),0.39
Distance (m),12
Peak Pressure (psi),11.0
Avg Flow (l/min),0.1
Avg Rate (mL/m),25.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-09-25 15:31:19,0,0.00,-0.20,0.00,0.00,0.07,43.417042,-66.007478,6.4,10.7
2021-09-25 15:31:21,2,0.00,-0.07,0.00,0.00,0.07,43.417042,-66.007476,6.5,10.7
2021-09-25 15:31:23,4,0.01,0.01,0.17,47.18,0.06,43.417041,-66.007476,6.5,5.7
2021-09-25 15:31:25,6,0.01,0.17,0.06,15.86,0.06,43.417041,-66.007475,6.6,5.7
2021-09-25 15:31:27,8,0.01,1.96,0.02,5.72,0.06,43.417040,-66.007474,6.4,5.7
2021-09-25 15:31:29,10,0.01,3.05,0.00,0.00,0.06,43.417039,-66.007475,6.3,5.7
2021-09-25 15:31:31,12,0.01,3.69,0.00,0.00,0.06,43.417039,-66.007474,6.3,5.7
2021-09-25 15:31:33,14,0.01,4.02,0.00,0.00,0.05,43.417038,-66.007475,6.0,5.7
2021-09-25 15:31:35,16,0.01,4.33,0.00,0.00,0.04,43.417037,-66.007475,5.9,5.7
2021-09-25 15:31:37,18,0.01,4.49,0.00,0.00,0.05,43.417036,-66.007476,5.8,5.7
2021-09-25 15:31:39,20,0.01,4.61,0.00,0.00,0.05,43.417036,-66.007476,5.6,5.7
2021-09-25 15:31:41,22,0.01,4.59,0.00,0.00,0.05,43.417036,-66.007476,5.5,5.7
2021-09-25 15:31:43,24,0.01,4.34,0.00,0.00,0.05,43.417036,-66.007475,5.5,10.7
2021-09-25 15:31:45,26,0.01,9.77,0.00,0.00,0.04,43.417037,-66.007476,5.5,10.7
2021-09-25 15:31:47,28,0.01,11.05,0.12,40.57,0.05,43.417037,-66.007479,5.2,10.7
2021-09-25 15:31:49,30,0.03,10.56,0.38,131.53,0.05,43.417037,-66.007483,4.8,10.7
2021-09-25 15:31:51,32,0.04,9.62,0.32,98.40,0.05,43.417037,-66.007485,4.6,10.7
2021-09-25 15:31:53,34,0.06,10.46,0.54,157.89,0.06,43.417036,-66.007490,4.1,4.6
2021-09-25 15:31:55,36,0.07,9.67,0.47,114.52,0.07,43.417036,-66.007495,3.7,4.6
2021-09-25 15:31:57,38,0.09,10.29,0.50,119.30,0.07,43.417036,-66.007501,3.3,4.6
2021-09-25 15:31:59,40,0.10,9.87,0.43,103.71,0.07,43.417037,-66.007501,3.4,4.6
2021-09-25 15:32:01,42,0.12,10.16,0.43,102.09,0.07,43.417037,-66.007505,3.2,4.6
2021-09-25 15:32:03,44,0.13,9.95,0.35,82.04,0.07,43.417037,-66.007507,3.1,4.6
2021-09-25 15:32:05,46,0.14,10.13,0.35,73.42,0.08,43.417038,-66.007505,3.3,4.6
2021-09-25 15:32:07,48,0.15,9.95,0.30,63.41,0.08,43.417038,-66.007506,3.4,4.6
2021-09-25 15:32:09,50,0.16,10.02,0.30,64.77,0.08,43.417038,-66.007503,3.8,4.6
2021-09-25 15:32:11,52,0.17,9.91,0.26,58.56,0.07,43.417039,-66.007502,4.0,4.6
2021-09-25 15:32:13,54,0.18,10.01,0.26,54.44,0.08,43.417040,-66.007498,4.5,4.6
2021-09-25 15:32:15,56,0.18,9.96,0.23,55.64,0.07,43.417041,-66.007494,4.9,4.6
2021-09-25 15:32:17,58,0.19,10.10,0.23,59.48,0.06,43.417042,-66.007491,5.3,4.6
2021-09-25 15:32:19,60,0.20,9.98,0.19,46.84,0.07,43.417043,-66.007487,5.8,4.6
2021-09-25 15:32:21,62,0.20,10.05,0.19,47.55,0.07,43.417045,-66.007485,6.1,4.6
2021-09-25 15:32:23,64,0.21,10.05,0.16,39.30,0.07,43.417045,-66.007485,6.1,4.6
2021-09-25 15:32:25,66,0.21,10.09,0.16,41.12,0.06,43.417045,-66.007485,6.1,4.6
2021-09-25 15:32:27,68,0.22,9.91,0.13,35.03,0.06,43.417045,-66.007487,5.9,4.6
2021-09-25 15:32:29,70,0.22,10.05,0.13,33.80,0.06,43.417045,-66.007491,5.7,4.6
2021-09-25 15:32:31,72,0.23,10.00,0.10,27.26,0.06,43.417044,-66.007494,5.5,4.6
2021-09-25 15:32:33,74,0.23,10.05,0.09,26.64,0.06,43.417044,-66.007498,5.2,4.6
2021-09-25 15:32:35,76,0.23,9.99,0.06,15.99,0.06,43.417044,-66.007501,4.9,4.6
2021-09-25 15:32:37,78,0.23,10.07,0.06,15.06,0.07,43.417044,-66.007504,4.6,4.6
2021-09-25 15:32:39,80,0.23,9.98,0.02,5.18,0.06,43.417044,-66.007505,4.6,4.6
2021-09-25 15:32:41,82,0.23,9.95,0.01,2.43,0.07,43.417045,-66.007505,4.7,4.6
2021-09-25 15:32:43,84,0.23,9.98,0.00,0.00,0.07,43.417045,-66.007505,4.7,4.6
2021-09-25 15:32:45,86,0.23,10.07,0.00,0.00,0.07,43.417046,-66.007505,4.8,4.6
2021-09-25 15:32:47,88,0.23,9.92,0.00,0.00,0.07,43.417046,-66.007506,4.8,4.6
2021-09-25 15:32:49,90,0.23,10.05,0.00,0.00,0.07,43.417047,-66.007506,5.0,4.6
2021-09-25 15:32:51,92,0.23,9.93,0.00,0.00,0.07,43.417047,-66.007503,5.4,4.6
2021-09-25 15:32:53,94,0.23,9.99,0.00,0.00,0.06,43.417048,-66.007501,5.7,4.6
2021-09-25 15:32:55,96,0.23,10.10,0.00,0.00,0.06,43.417049,-66.007499,6.0,4.6
2021-09-25 15:32:57,98,0.23,9.90,0.00,0.00,0.05,43.417049,-66.007496,6.3,4.6
2021-09-25 15:32:59,100,0.23,10.13,0.00,0.00,0.05,43.417050,-66.007493,6.5,4.6
2021-09-25 15:33:01,102,0.23,9.94,0.00,0.00,0.05,43.417050,-66.007490,6.9,4.6
2021-09-25 15:33:03,104,0.23,10.08,0.00,0.00,0.04,43.417050,-66.007486,7.3,4.6
2021-09-25 15:33:05,106,0.23,9.94,0.00,0.00,0.04,43.417051,-66.007482,7.8,4.6
2021-09-25 15:33:07,108,0.23,10.03,0.00,0.00,0.04,43.417051,-66.007478,8.1,4.6
2021-09-25 15:33:09,110,0.23,10.03,0.00,0.00,0.04,43.417051,-66.007476,8.4,4.6
2021-09-25 15:33:11,112,0.23,9.90,0.00,0.00,0.04,43.417051,-66.007473,8.6,4.6
2021-09-25 15:33:13,114,0.23,10.09,0.00,0.00,0.03,43.417051,-66.007471,8.8,4.6
2021-09-25 15:33:15,116,0.23,9.99,0.00,0.00,0.04,43.417050,-66.007468,9.0,4.6
2021-09-25 15:33:17,118,0.23,10.09,0.00,0.00,0.03,43.417050,-66.007467,9.1,4.6
2021-09-25 15:33:19,120,0.23,10.07,0.00,0.00,0.03,43.417049,-66.007466,9.2,4.6
2021-09-25 15:33:21,122,0.23,9.89,0.00,0.00,0.03,43.417048,-66.007465,9.3,4.6
2021-09-25 15:33:23,124,0.23,10.09,0.00,0.00,0.03,43.417047,-66.007464,9.3,4.6
2021-09-25 15:33:25,126,0.23,9.78,0.00,0.00,0.03,43.417046,-66.007463,9.2,4.6
2021-09-25 15:33:27,128,0.23,10.24,0.02,11.61,0.03,43.417046,-66.007463,9.2,4.6
2021-09-25 15:33:29,130,0.23,9.84,0.01,5.46,0.03,43.417046,-66.007463,9.2,4.6
2021-09-25 15:33:31,132,0.23,10.03,0.00,0.00,0.03,43.417046,-66.007463,9.2,4.6
2021-09-25 15:33:33,134,0.23,10.18,0.04,21.57,0.03,43.417047,-66.007463,9.2,4.6
2021-09-25 15:33:35,136,0.23,9.71,0.01,4.95,0.03,43.417046,-66.007463,9.2,4.6
2021-09-25 15:33:37,138,0.24,10.14,0.03,13.74,0.04,43.417045,-66.007464,9.0,4.6
2021-09-25 15:33:39,140,0.24,10.19,0.05,23.54,0.04,43.417044,-66.007465,8.8,4.6
2021-09-25 15:33:41,142,0.24,9.75,0.01,4.70,0.04,43.417043,-66.007464,8.9,4.6
2021-09-25 15:33:43,144,0.24,9.93,0.00,0.00,0.04,43.417042,-66.007464,8.7,4.6
2021-09-25 15:33:45,146,0.24,10.23,0.05,22.61,0.04,43.417041,-66.007463,8.7,4.6
2021-09-25 15:33:47,148,0.24,9.83,0.01,4.66,0.04,43.417040,-66.007463,8.6,4.6
2021-09-25 15:33:49,150,0.24,9.91,0.00,0.00,0.03,43.417040,-66.007463,8.8,4.6
2021-09-25 15:33:51,152,0.24,10.24,0.03,14.04,0.04,43.417039,-66.007463,8.7,4.6
2021-09-25 15:33:53,154,0.24,9.86,0.01,4.44,0.04,43.417038,-66.007462,8.7,4.6
2021-09-25 15:33:55,156,0.24,9.80,0.00,0.00,0.04,43.417038,-66.007461,8.8,4.6
2021-09-25 15:33:57,158,0.25,10.29,0.05,23.18,0.04,43.417038,-66.007461,8.8,4.6
2021-09-25 15:33:59,160,0.25,9.93,0.01,4.55,0.04,43.417037,-66.007461,8.8,4.6
2021-09-25 15:34:01,162,0.25,9.64,0.00,0.00,0.04,43.417037,-66.007461,8.9,4.6
2021-09-25 15:34:03,164,0.25,10.32,0.04,19.16,0.03,43.417037,-66.007461,8.8,4.6
2021-09-25 15:34:05,166,0.25,10.04,0.02,9.89,0.03,43.417037,-66.007461,8.8,4.6
2021-09-25 15:34:07,168,0.25,9.69,0.00,0.00,0.03,43.417037,-66.007462,8.6,4.6
2021-09-25 15:34:09,170,0.25,10.26,0.01,4.51,0.04,43.417037,-66.007462,8.6,4.6
2021-09-25 15:34:11,172,0.25,10.12,0.02,9.32,0.04,43.417037,-66.007465,8.4,4.6
2021-09-25 15:34:13,174,0.25,9.81,0.00,0.00,0.04,43.417038,-66.007468,8.2,5.6
2021-09-25 15:34:15,176,0.25,10.03,0.00,0.00,0.04,43.417038,-66.007470,8.0,5.6
2021-09-25 15:34:17,178,0.25,10.22,0.01,4.85,0.03,43.417039,-66.007474,7.6,5.6
2021-09-25 15:34:19,180,0.25,9.91,0.00,0.00,0.03,43.417039,-66.007475,7.4,5.6
2021-09-25 15:34:21,182,0.25,9.85,0.00,0.00,0.04,43.417039,-66.007476,7.4,5.6
2021-09-25 15:34:23,184,0.25,10.26,0.00,0.00,0.04,43.417039,-66.007476,7.3,5.6
2021-09-25 15:34:25,186,0.25,10.01,0.00,0.00,0.04,43.417039,-66.007478,7.1,5.6
2021-09-25 15:34:27,188,0.25,9.74,0.00,0.00,0.04,43.417039,-66.007480,6.8,5.6
2021-09-25 15:34:29,190,0.25,10.23,0.03,12.53,0.04,43.417039,-66.007484,6.4,5.6
2021-09-25 15:34:31,192,0.25,10.18,0.02,7.65,0.04,43.417038,-66.007487,6.0,5.6
2021-09-25 15:34:33,194,0.25,10.67,0.13,49.58,0.04,43.417037,-66.007491,5.6,4.5
2021-09-25 15:34:35,196,0.26,10.46,0.05,19.96,0.04,43.417036,-66.007495,5.2,4.5
2021-09-25 15:34:37,198,0.26,10.23,0.01,3.45,0.05,43.417036,-66.007498,4.9,4.5
2021-09-25 15:34:39,200,0.26,7.83,0.12,41.07,0.05,43.417035,-66.007499,4.7,4.5
2021-09-25 15:34:41,202,0.29,8.83,0.66,229.89,0.05,43.417036,-66.007497,4.7,4.5
2021-09-25 15:34:43,204,0.33,7.60,1.00,362.71,0.05,43.417035,-66.007496,4.8,4.5
2021-09-25 15:34:45,206,0.36,6.87,0.92,291.51,0.05,43.417034,-66.007493,5.0,4.5
2021-09-25 15:34:47,208,0.38,8.16,0.69,224.17,0.05,43.417033,-66.007492,5.1,4.5
2021-09-25 15:34:49,210,0.38,8.11,0.29,92.59,0.05,43.417033,-66.007491,5.3,4.5
2021-09-25 15:34:51,212,0.38,8.06,0.09,31.35,0.05,43.417034,-66.007488,5.6,4.5
2021-09-25 15:34:53,214,0.38,8.00,0.03,10.63,0.05,43.417034,-66.007487,5.7,4.5
