Serial Number,WD46410AB
Sample ID,00006
Start Time,2021-09-17 13:44:14 UTC
Duration,0:02:37
Total Volume (l),2.02
Distance (m),8
Peak Pressure (psi),5.5
Avg Flow (l/min),0.8
Avg Rate (mL/m),259.8
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-09-17 13:44:14,0,0.00,-0.47,0.00,0.00,0.04,44.677039,-63.555650,43.6,2.6
2021-09-17 13:44:16,2,0.00,-0.15,0.21,99.86,0.04,44.677039,-63.555650,43.3,2.6
2021-09-17 13:44:18,4,0.03,0.67,0.57,241.73,0.04,44.677038,-63.555650,43.5,2.6
2021-09-17 13:44:20,6,0.05,1.49,0.74,276.53,0.04,44.677038,-63.555650,43.3,2.6
2021-09-17 13:44:22,8,0.08,2.39,0.64,247.49,0.04,44.677039,-63.555650,43.1,2.6
2021-09-17 13:44:24,10,0.08,3.03,0.34,120.44,0.05,44.677038,-63.555649,43.2,2.6
2021-09-17 13:44:26,12,0.08,4.28,0.20,63.67,0.05,44.677038,-63.555648,43.2,2.7
2021-09-17 13:44:28,14,0.11,5.53,0.67,214.74,0.05,44.677040,-63.555648,43.3,2.7
2021-09-17 13:44:30,16,0.16,5.51,1.08,276.07,0.07,44.677045,-63.555647,42.9,2.7
2021-09-17 13:44:32,18,0.19,4.28,1.16,293.15,0.07,44.677046,-63.555648,42.8,2.7
2021-09-17 13:44:34,20,0.23,2.31,1.12,295.36,0.06,44.677048,-63.555648,42.3,2.7
2021-09-17 13:44:36,22,0.26,3.83,1.01,274.83,0.06,44.677049,-63.555647,42.5,2.6
2021-09-17 13:44:38,24,0.30,2.69,1.03,291.21,0.06,44.677050,-63.555647,42.4,2.6
2021-09-17 13:44:40,26,0.33,3.47,1.00,304.14,0.05,44.677052,-63.555648,42.6,2.6
2021-09-17 13:44:42,28,0.36,2.71,1.01,287.75,0.06,44.677054,-63.555649,42.5,2.6
2021-09-17 13:44:44,30,0.40,3.28,0.99,266.13,0.06,44.677053,-63.555651,42.4,2.6
2021-09-17 13:44:46,32,0.43,2.71,1.01,269.33,0.06,44.677054,-63.555652,42.5,2.6
2021-09-17 13:44:48,34,0.46,2.98,1.00,262.05,0.06,44.677053,-63.555651,42.7,2.6
2021-09-17 13:44:50,36,0.50,2.89,1.00,317.76,0.05,44.677053,-63.555652,42.6,2.6
2021-09-17 13:44:52,38,0.53,3.18,1.00,320.20,0.05,44.677052,-63.555652,42.8,2.6
2021-09-17 13:44:54,40,0.57,3.01,1.00,300.03,0.06,44.677053,-63.555653,42.7,2.6
2021-09-17 13:44:56,42,0.60,3.32,1.00,277.09,0.06,44.677054,-63.555654,42.7,2.9
2021-09-17 13:44:58,44,0.63,3.70,0.99,280.85,0.06,44.677054,-63.555655,42.8,2.9
2021-09-17 13:45:00,46,0.67,3.52,1.00,270.78,0.06,44.677055,-63.555655,43.1,2.9
2021-09-17 13:45:02,48,0.70,3.02,1.00,269.47,0.06,44.677056,-63.555656,43.0,2.9
2021-09-17 13:45:04,50,0.73,3.33,1.01,300.60,0.06,44.677056,-63.555658,43.1,2.9
2021-09-17 13:45:06,52,0.77,3.66,0.99,292.55,0.06,44.677055,-63.555656,43.3,3.1
2021-09-17 13:45:08,54,0.80,3.59,1.00,303.58,0.05,44.677052,-63.555656,43.5,3.1
2021-09-17 13:45:10,56,0.83,2.71,1.01,302.76,0.06,44.677051,-63.555655,43.3,3.1
2021-09-17 13:45:12,58,0.87,3.65,1.00,301.66,0.06,44.677049,-63.555655,43.7,3.1
2021-09-17 13:45:14,60,0.90,3.77,1.00,324.57,0.05,44.677048,-63.555655,44.0,3.1
2021-09-17 13:45:16,62,0.93,3.72,1.00,337.72,0.05,44.677044,-63.555655,44.8,2.8
2021-09-17 13:45:18,64,0.97,3.41,1.00,331.02,0.05,44.677043,-63.555653,45.2,2.8
